grn_line_id,grn_id,po_line_id,item_id,qty_received,quality_status
12481,2944,12657,571,455,Good Condition
12482,2944,12658,568,203,Good Condition
12483,2944,12659,542,184,Good Condition
12484,2945,12660,555,103,Service Accepted
12485,2945,12661,487,307,Service Accepted
12486,2945,12662,532,342,Service Accepted
12487,2945,12663,233,265,Service Accepted
12488,2945,12664,326,474,Service Accepted
12489,2945,12665,414,171,Service Accepted
12490,2945,12666,347,149,Service Accepted
12491,2946,12667,524,334,Good Condition
12492,2946,12668,59,478,Good Condition
12493,2946,12669,211,480,Good Condition
12494,2947,12670,319,316,Good Condition
12495,2947,12671,493,171,Good Condition
12496,2948,12672,240,325,Good Condition
12497,2948,12673,78,12,Good Condition
12498,2948,12674,374,364,Good Condition
12499,2948,12675,525,271,Good Condition
12500,2948,12676,32,33,Good Condition
12501,2948,12677,13,190,Good Condition
12502,2948,12678,38,376,Good Condition
12503,2949,12679,84,192,Good Condition
12504,2949,12680,390,335,Good Condition
12505,2950,12681,574,263,Good Condition
12506,2950,12682,519,225,Good Condition
12507,2950,12683,366,275,Good Condition
12508,2950,12684,29,204,Good Condition
12509,2950,12685,70,173,Good Condition
12510,2950,12686,179,294,Good Condition
12511,2950,12687,123,145,Good Condition
12512,2951,12688,217,23,Good Condition
12513,2951,12689,300,406,Good Condition
12514,2951,12690,318,330,Good Condition
12515,2951,12691,202,474,Good Condition
12516,2951,12692,79,284,Good Condition
12517,2952,12693,588,427,Good Condition
12518,2953,12694,281,348,Service Incomplete
12519,2953,12695,518,184,Service Accepted
12520,2953,12696,540,267,Service Accepted
12521,2954,12697,102,231,Good Condition
12522,2954,12698,317,368,Good Condition
12523,2954,12699,392,11,Good Condition
12524,2954,12700,62,159,Good Condition
12525,2954,12701,287,295,Good Condition
12526,2954,12702,111,204,Good Condition
12527,2954,12703,395,95,Good Condition
12528,2955,12704,146,271,Good Condition
12529,2955,12705,113,180,Good Condition
12530,2955,12706,335,262,Good Condition
12531,2955,12707,324,197,Good Condition
12532,2955,12708,259,181,Good Condition
12533,2955,12709,319,117,Good Condition
12534,2956,12710,494,257,Good Condition
12535,2956,12711,15,344,Packaging Damaged
12536,2956,12712,474,356,Good Condition
12537,2956,12713,438,249,Good Condition
12538,2956,12714,542,317,Good Condition
12539,2957,12721,318,423,Good Condition
12540,2957,12722,23,388,Good Condition
12541,2957,12723,543,213,Good Condition
12542,2957,12724,146,449,Good Condition
12543,2957,12725,377,294,Good Condition
12544,2957,12726,480,315,Good Condition
12545,2957,12727,217,21,Good Condition
12546,2958,12728,211,201,Good Condition
12547,2958,12729,201,95,Good Condition
12548,2959,12730,538,165,Good Condition
12549,2959,12731,524,46,Good Condition
12550,2959,12732,306,454,Good Condition
12551,2959,12733,196,338,Good Condition
12552,2959,12734,568,424,Good Condition
12553,2959,12735,203,220,Good Condition
12554,2960,12736,202,89,Good Condition
12555,2960,12737,570,289,Good Condition
12556,2960,12738,194,71,Good Condition
12557,2960,12739,535,401,Good Condition
12558,2960,12740,165,483,Good Condition
12559,2961,12741,553,325,Good Condition
12560,2961,12742,102,496,Good Condition
12561,2961,12743,243,123,Good Condition
12562,2961,12744,481,306,Good Condition
12563,2961,12745,81,358,Good Condition
12564,2961,12746,236,143,Good Condition
12565,2962,12747,62,386,Good Condition
12566,2962,12748,141,168,Good Condition
12567,2962,12749,194,324,Good Condition
12568,2963,12750,179,354,Good Condition
12569,2963,12751,239,81,Good Condition
12570,2963,12752,251,457,Good Condition
12571,2964,12753,156,407,Service Accepted
12572,2964,12754,351,170,Service Incomplete
12573,2964,12755,361,310,Service Accepted
12574,2964,12756,136,346,Service Disputed
12575,2964,12757,281,418,Service Accepted
12576,2964,12758,540,102,Service Accepted
12577,2964,12759,378,52,Service Accepted
12578,2965,12760,560,238,Good Condition
12579,2965,12761,113,258,Screen Damaged
12580,2966,12762,281,363,Service Accepted
12581,2966,12763,405,440,Service Accepted
12582,2966,12764,97,450,Service Accepted
12583,2966,12765,430,152,Service Accepted
12584,2967,12766,218,15,Good Condition
12585,2967,12767,332,184,Good Condition
12586,2967,12768,39,441,Service Accepted
12587,2968,12769,410,21,Good Condition
12588,2968,12770,541,351,Good Condition
12589,2968,12771,598,454,Good Condition
12590,2969,12772,249,391,Good Condition
12591,2969,12773,192,93,Good Condition
12592,2969,12774,480,435,Good Condition
12593,2970,12775,235,242,Good Condition
12594,2970,12776,359,414,Good Condition
12595,2970,12777,108,71,Good Condition
12596,2971,12778,440,183,Good Condition
12597,2971,12779,12,399,Good Condition
12598,2971,12780,254,496,Good Condition
12599,2971,12781,486,372,Good Condition
12600,2971,12782,472,352,Good Condition
12601,2971,12783,438,155,Good Condition
12602,2971,12784,236,289,Good Condition
12603,2972,12785,22,296,Good Condition
12604,2972,12786,273,23,Good Condition
12605,2972,12787,571,114,Good Condition
12606,2973,12788,240,241,Good Condition
12607,2973,12789,357,338,Good Condition
12608,2973,12790,558,392,Good Condition
12609,2973,12791,242,145,Good Condition
12610,2974,12792,293,408,Good Condition
12611,2974,12793,175,190,Good Condition
12612,2974,12794,141,268,Good Condition
12613,2975,12795,390,311,Good Condition
12614,2976,12796,550,103,Good Condition
12615,2976,12797,424,331,Good Condition
12616,2976,12798,287,260,Good Condition
12617,2976,12799,16,364,Good Condition
12618,2976,12800,251,230,Good Condition
12619,2976,12801,491,413,Good Condition
12620,2976,12802,439,343,Good Condition
12621,2977,12803,43,65,Good Condition
12622,2977,12804,569,335,Good Condition
12623,2977,12805,109,242,Good Condition
12624,2977,12806,8,386,Good Condition
12625,2977,12807,421,290,Good Condition
12626,2977,12808,460,100,Good Condition
12627,2977,12809,300,490,Good Condition
12628,2978,12810,54,449,Good Condition
12629,2978,12811,62,225,Good Condition
12630,2978,12812,285,59,Good Condition
12631,2978,12813,232,180,Good Condition
12632,2978,12814,251,452,Good Condition
12633,2978,12815,515,408,Good Condition
12634,2978,12816,567,449,Good Condition
12635,2979,12817,113,161,Good Condition
12636,2979,12818,259,93,Good Condition
12637,2979,12819,146,394,Good Condition
12638,2979,12820,319,213,Good Condition
12639,2979,12821,324,299,Good Condition
12640,2980,12822,367,223,Service Accepted
12641,2980,12823,451,200,Service Disputed
12642,2980,12824,498,11,Service Accepted
12643,2981,12825,444,227,Good Condition
12644,2981,12826,400,106,Good Condition
12645,2981,12827,471,482,Good Condition
12646,2982,12828,423,482,Service Accepted
12647,2982,12829,281,107,Service Accepted
12648,2982,12830,405,105,Service Accepted
12649,2983,12831,541,239,Good Condition
12650,2983,12832,335,329,Good Condition
12651,2983,12833,318,266,Good Condition
12652,2984,12834,80,17,Good Condition
12653,2984,12835,70,433,Good Condition
12654,2984,12836,308,161,Good Condition
12655,2984,12837,424,213,Dead on Arrival (DOA)
12656,2984,12838,445,213,Good Condition
12657,2985,12844,515,495,Good Condition
12658,2985,12845,54,264,Good Condition
12659,2986,12846,424,75,Good Condition
12660,2986,12847,129,24,Good Condition
12661,2986,12848,227,407,Good Condition
12662,2986,12849,441,383,Good Condition
12663,2986,12850,494,226,Good Condition
12664,2986,12851,43,40,Good Condition
12665,2986,12852,287,395,Good Condition
12666,2986,12853,366,284,Good Condition
12667,2986,12854,317,440,Good Condition
12668,2987,12855,23,134,Good Condition
12669,2987,12856,146,137,Good Condition
12670,2987,12857,217,171,Good Condition
12671,2988,12858,141,329,Good Condition
12672,2988,12859,308,133,Good Condition
12673,2988,12860,160,340,Good Condition
12674,2988,12861,306,133,Good Condition
12675,2988,12862,317,52,Good Condition
12676,2988,12863,556,389,Good Condition
12677,2988,12864,176,188,Good Condition
12678,2989,12865,239,468,Good Condition
12679,2989,12866,251,114,Good Condition
12680,2989,12867,108,144,Good Condition
12681,2989,12868,179,38,Good Condition
12682,2990,12869,507,36,Good Condition
12683,2991,12870,386,245,Good Condition
12684,2992,12871,13,172,Good Condition
12685,2992,12872,565,401,Good Condition
12686,2992,12873,275,82,Good Condition
12687,2992,12874,510,303,Good Condition
12688,2992,12875,474,447,Good Condition
12689,2992,12876,102,383,Good Condition
12690,2993,12877,215,104,Good Condition
12691,2993,12878,424,130,Good Condition
12692,2993,12879,568,138,Good Condition
12693,2993,12880,92,232,Good Condition
12694,2993,12881,172,187,Good Condition
12695,2994,12882,243,445,Good Condition
12696,2994,12883,285,122,Good Condition
12697,2995,12884,22,355,Good Condition
12698,2995,12885,75,148,Good Condition
12699,2995,12886,359,62,Good Condition
12700,2995,12887,372,58,Good Condition
12701,2995,12888,254,432,Good Condition
12702,2995,12889,273,336,Good Condition
12703,2995,12890,82,356,Packaging Damaged
12704,2996,12891,391,366,Good Condition
12705,2996,12892,291,355,Good Condition
12706,2996,12893,293,367,Good Condition
12707,2996,12894,141,381,Good Condition
12708,2996,12895,597,388,Good Condition
12709,2997,12896,374,473,Good Condition
12710,2997,12897,141,193,Good Condition
12711,2997,12898,196,477,Good Condition
12712,2998,12899,251,335,Good Condition
12713,2998,12900,471,450,Good Condition
12714,2998,12901,28,237,Good Condition
12715,2998,12902,509,214,Good Condition
12716,2998,12903,125,346,Good Condition
12717,2998,12904,48,112,Good Condition
12718,2998,12905,439,50,Good Condition
12719,2999,12906,541,175,Good Condition
12720,2999,12907,424,362,Good Condition
12721,2999,12908,308,419,Good Condition
12722,2999,12909,450,234,Good Condition
12723,2999,12910,345,251,Good Condition
12724,2999,12911,445,341,Good Condition
12725,3000,12912,577,220,Good Condition
12726,3001,12913,43,414,Good Condition
12727,3001,12914,194,495,Good Condition
12728,3001,12915,371,497,Good Condition
12729,3002,12916,531,156,Service Accepted
12730,3003,12917,142,130,Service Accepted
12731,3003,12918,118,272,Service Accepted
12732,3003,12919,261,225,Good Condition
12733,3003,12920,563,155,Good Condition
12734,3003,12921,313,446,Service Accepted
12735,3003,12922,561,96,Service Accepted
12736,3003,12923,507,45,Good Condition
12737,3004,12924,439,465,Good Condition
12738,3004,12925,71,90,Good Condition
12739,3004,12926,291,457,Good Condition
12740,3004,12927,179,43,Good Condition
12741,3004,12928,235,269,Good Condition
12742,3004,12929,512,242,Good Condition
12743,3004,12930,577,439,Good Condition
12744,3005,12931,182,447,Good Condition
12745,3005,12932,392,392,Good Condition
12746,3006,12933,134,450,Good Condition
12747,3006,12934,368,337,Good Condition
12748,3006,12935,335,403,Good Condition
12749,3006,12936,486,53,Good Condition
12750,3006,12937,556,387,Good Condition
12751,3007,12938,46,164,Service Accepted
12752,3007,12939,177,69,Service Accepted
12753,3007,12940,414,350,Service Accepted
12754,3008,12941,159,133,Good Condition
12755,3008,12942,49,144,Good Condition
12756,3008,12943,374,482,Good Condition
12757,3009,12944,181,179,Service Accepted
12758,3009,12945,544,259,Good Condition
12759,3010,12946,335,440,Good Condition
12760,3010,12947,290,324,Good Condition
12761,3010,12948,566,65,Good Condition
12762,3010,12949,556,241,Good Condition
12763,3011,12950,188,423,Good Condition
12764,3011,12951,275,249,Good Condition
12765,3011,12952,566,46,Good Condition
12766,3012,12953,372,118,Good Condition
12767,3013,12954,570,18,Good Condition
12768,3013,12955,283,271,Good Condition
12769,3013,12956,424,249,Good Condition
12770,3013,12957,596,386,Good Condition
12771,3014,12958,170,381,Good Condition
12772,3014,12959,301,139,Good Condition
12773,3014,12960,134,249,Good Condition
12774,3014,12961,556,24,Good Condition
12775,3014,12962,538,500,Good Condition
12776,3014,12963,368,419,Good Condition
12777,3014,12964,541,331,Good Condition
12778,3015,12965,439,263,Good Condition
12779,3015,12966,211,306,Good Condition
12780,3015,12967,127,164,Good Condition
12781,3015,12968,59,48,Good Condition
12782,3015,12969,494,500,Good Condition
12783,3016,12970,359,47,Good Condition
12784,3016,12971,60,15,Rejected - Quality Failure
12785,3016,12972,196,451,Rejected - Quality Failure
12786,3016,12973,301,235,Good Condition
12787,3017,12974,480,372,Good Condition
12788,3017,12975,243,281,Good Condition
12789,3017,12976,275,82,Good Condition
12790,3017,12977,113,459,Good Condition
12791,3017,12978,9,194,Rejected - Quality Failure
12792,3017,12979,560,80,Rejected - Quality Failure
12793,3018,12980,23,298,Good Condition
12794,3018,12981,146,182,Good Condition
12795,3019,12982,423,328,Service Accepted
12796,3019,12983,295,415,Service Accepted
12797,3019,12984,97,353,Service Accepted
12798,3019,12985,281,461,Service Accepted
12799,3019,12986,183,43,Service Accepted
12800,3019,12987,405,83,Service Disputed
12801,3020,12988,48,148,Good Condition
12802,3020,12989,287,185,Good Condition
12803,3020,12990,102,40,Screen Damaged
12804,3020,12991,81,365,Good Condition
12805,3020,12992,306,314,Good Condition
12806,3021,12993,450,180,Rejected - Quality Failure
12807,3021,12994,47,115,Good Condition
12808,3021,12995,179,46,Good Condition
12809,3021,12996,151,195,Good Condition
12810,3022,12997,16,439,Good Condition
12811,3022,12998,368,369,Good Condition
12812,3023,12999,476,405,Good Condition
12813,3024,13000,176,230,Good Condition
12814,3024,13001,548,244,Good Condition
12815,3025,13004,426,392,Good Condition
12816,3026,13005,146,411,Good Condition
12817,3027,13006,408,355,Good Condition
12818,3027,13007,122,252,Good Condition
12819,3027,13008,87,182,Good Condition
12820,3027,13009,551,467,Good Condition
12821,3027,13010,530,425,Good Condition
12822,3027,13011,589,487,Good Condition
12823,3028,13012,43,433,Good Condition
12824,3028,13013,359,85,Good Condition
12825,3029,13014,381,152,Service Accepted
12826,3029,13015,296,304,Service Accepted
12827,3029,13016,348,130,Service Accepted
12828,3029,13017,161,314,Service Accepted
12829,3029,13018,133,380,Service Accepted
12830,3029,13019,457,201,Service Accepted
12831,3029,13020,72,290,Service Accepted
12832,3029,13021,378,184,Service Accepted
12833,3030,13022,21,325,Good Condition
12834,3030,13023,493,157,Dead on Arrival (DOA)
12835,3031,13024,55,112,Service Accepted
12836,3031,13025,248,385,Service Accepted
12837,3031,13026,529,209,Service Accepted
12838,3031,13027,85,272,Service Accepted
12839,3031,13028,274,215,Service Accepted
12840,3032,13029,113,43,Good Condition
12841,3032,13030,22,225,Good Condition
12842,3032,13031,472,385,Good Condition
12843,3032,13032,122,169,Good Condition
12844,3033,13033,550,15,Good Condition
12845,3033,13034,514,431,Good Condition
12846,3033,13035,41,467,Good Condition
12847,3033,13036,264,133,Good Condition
12848,3033,13037,69,202,Good Condition
12849,3033,13038,598,54,Good Condition
12850,3033,13039,577,353,Good Condition
12851,3033,13040,129,295,Good Condition
12852,3034,13041,340,97,Good Condition
12853,3034,13042,566,72,Good Condition
12854,3034,13043,311,176,Good Condition
12855,3034,13044,494,346,Good Condition
12856,3035,13045,550,429,Good Condition
12857,3035,13046,446,76,Good Condition
12858,3035,13047,442,181,Good Condition
12859,3035,13048,187,345,Good Condition
12860,3036,13049,103,172,Packaging Damaged
12861,3036,13050,146,38,Good Condition
12862,3036,13051,49,153,Good Condition
12863,3036,13052,126,248,Good Condition
12864,3037,13053,462,101,Good Condition
12865,3037,13054,111,142,Good Condition
12866,3037,13055,399,71,Screen Damaged
12867,3037,13056,317,394,Good Condition
12868,3037,13057,598,465,Minor Defect - Accepted
12869,3037,13058,69,267,Good Condition
12870,3037,13059,41,176,Good Condition
12871,3038,13060,102,470,Good Condition
12872,3038,13061,249,421,Good Condition
12873,3038,13062,29,252,Good Condition
12874,3038,13063,499,360,Good Condition
12875,3038,13064,28,74,Good Condition
12876,3038,13065,84,372,Good Condition
12877,3038,13066,371,183,Good Condition
12878,3039,13067,72,434,Service Accepted
12879,3039,13068,573,353,Service Accepted
12880,3040,13069,41,56,Good Condition
12881,3040,13070,409,334,Good Condition
12882,3041,13071,100,201,Good Condition
12883,3041,13072,475,323,Service Accepted
12884,3041,13073,64,150,Good Condition
12885,3042,13074,127,123,Good Condition
12886,3042,13075,524,209,Good Condition
12887,3042,13076,59,388,Good Condition
12888,3042,13077,211,473,Good Condition
12889,3042,13078,236,315,Good Condition
12890,3043,13079,77,441,Good Condition
12891,3043,13080,395,180,Good Condition
12892,3043,13081,23,427,Good Condition
12893,3044,13082,126,273,Good Condition
12894,3044,13083,146,178,Good Condition
12895,3044,13084,189,96,Good Condition
12896,3044,13085,386,98,Good Condition
12897,3044,13086,159,457,Dead on Arrival (DOA)
12898,3045,13087,179,51,Good Condition
12899,3045,13088,508,247,Good Condition
12900,3046,13089,259,317,Good Condition
12901,3046,13090,153,319,Good Condition
12902,3046,13091,399,316,Good Condition
12903,3046,13092,238,270,Good Condition
12904,3046,13093,182,390,Good Condition
12905,3046,13094,275,179,Good Condition
12906,3046,13095,474,188,Good Condition
12907,3046,13096,513,82,Good Condition
12908,3047,13097,183,358,Service Accepted
12909,3047,13098,296,418,Service Accepted
12910,3048,13099,210,470,Good Condition
12911,3048,13100,450,199,Good Condition
12912,3048,13101,103,111,Good Condition
12913,3048,13102,330,389,Good Condition
12914,3049,13103,81,354,Good Condition
12915,3050,13107,302,215,Service Accepted
12916,3051,13108,505,380,Good Condition
12917,3051,13109,15,289,Good Condition
12918,3051,13110,89,306,Good Condition
12919,3051,13111,491,208,Good Condition
12920,3052,13112,432,105,Good Condition
12921,3052,13113,570,455,Good Condition
12922,3052,13114,146,71,Good Condition
12923,3052,13115,210,257,Good Condition
12924,3053,13116,499,245,Good Condition
12925,3053,13117,324,264,Good Condition
12926,3054,13118,300,222,Good Condition
12927,3054,13119,558,492,Good Condition
12928,3054,13120,568,144,Dead on Arrival (DOA)
12929,3054,13121,543,198,Good Condition
12930,3054,13122,476,68,Good Condition
12931,3055,13123,79,188,Good Condition
12932,3055,13124,426,423,Good Condition
12933,3055,13125,543,223,Good Condition
12934,3055,13126,314,82,Good Condition
12935,3056,13127,364,386,Service Accepted
12936,3056,13128,274,367,Service Accepted
12937,3056,13129,245,17,Good Condition
12938,3057,13130,577,69,Good Condition
12939,3057,13131,301,357,Good Condition
12940,3057,13132,125,204,Good Condition
12941,3057,13133,567,287,Good Condition
12942,3057,13134,510,268,Good Condition
12943,3058,13135,75,323,Good Condition
12944,3058,13136,325,244,Good Condition
12945,3058,13137,433,259,Good Condition
12946,3058,13138,273,276,Good Condition
12947,3058,13139,33,64,Good Condition
12948,3058,13140,172,304,Good Condition
12949,3059,13141,597,270,Good Condition
12950,3059,13142,352,10,Good Condition
12951,3059,13143,202,360,Good Condition
12952,3059,13144,62,470,Good Condition
12953,3059,13145,444,417,Good Condition
12954,3060,13146,129,285,Good Condition
12955,3060,13147,456,364,Good Condition
12956,3060,13148,597,334,Good Condition
12957,3060,13149,9,218,Good Condition
12958,3060,13150,445,97,Good Condition
12959,3061,13151,515,114,Rejected - Quality Failure
12960,3061,13152,122,316,Rejected - Quality Failure
12961,3061,13153,324,411,Good Condition
12962,3061,13154,471,188,Good Condition
12963,3061,13155,165,401,Dead on Arrival (DOA)
12964,3061,13156,102,277,Good Condition
12965,3062,13157,72,155,Service Accepted
12966,3062,13158,554,128,Service Incomplete
12967,3062,13159,501,335,Service Accepted
12968,3062,13160,540,130,Service Accepted
12969,3062,13161,274,390,Service Accepted
12970,3063,13162,425,78,Good Condition
12971,3063,13163,174,336,Good Condition
12972,3063,13164,153,89,Good Condition
12973,3063,13165,354,497,Good Condition
12974,3063,13166,38,56,Good Condition
12975,3063,13167,230,449,Good Condition
12976,3063,13168,375,190,Good Condition
12977,3064,13169,430,39,Service Accepted
12978,3064,13170,295,194,Service Accepted
12979,3064,13171,423,157,Service Accepted
12980,3065,13172,474,127,Good Condition
12981,3065,13173,550,338,Good Condition
12982,3065,13174,572,228,Good Condition
12983,3065,13175,251,102,Good Condition
12984,3065,13176,287,269,Good Condition
12985,3066,13177,125,344,Good Condition
12986,3066,13178,439,137,Good Condition
12987,3066,13179,553,387,Good Condition
12988,3066,13180,226,58,Good Condition
12989,3066,13181,232,75,Good Condition
12990,3066,13182,206,494,Good Condition
12991,3066,13183,128,63,Good Condition
12992,3066,13184,127,402,Good Condition
12993,3067,13185,541,59,Good Condition
12994,3067,13186,287,174,Good Condition
12995,3067,13187,175,113,Good Condition
12996,3067,13188,357,399,Good Condition
12997,3067,13189,42,130,Good Condition
12998,3067,13190,493,227,Good Condition
12999,3068,13191,460,302,Good Condition
13000,3068,13192,79,341,Good Condition
13001,3068,13193,426,491,Good Condition
13002,3068,13194,41,51,Good Condition
13003,3068,13195,314,485,Good Condition
13004,3068,13196,119,112,Good Condition
13005,3069,13197,243,451,Good Condition
13006,3069,13198,572,34,Good Condition
13007,3069,13199,41,342,Good Condition
13008,3069,13200,449,373,Good Condition
13009,3069,13201,324,77,Good Condition
13010,3069,13202,433,26,Good Condition
13011,3070,13203,490,329,Good Condition
13012,3070,13204,146,433,Good Condition
13013,3071,13205,56,274,Good Condition
13014,3072,13206,248,346,Service Accepted
13015,3072,13207,274,292,Service Accepted
13016,3072,13208,55,461,Service Accepted
13017,3072,13209,231,73,Service Accepted
13018,3073,13210,75,100,Good Condition
13019,3073,13211,325,274,Good Condition
13020,3073,13212,374,145,Good Condition
13021,3073,13213,395,359,Good Condition
13022,3074,13214,314,417,Good Condition
13023,3074,13215,38,369,Good Condition
13024,3074,13216,551,143,Good Condition
13025,3074,13217,416,308,Good Condition
13026,3075,13218,406,62,Good Condition
13027,3075,13219,243,176,Good Condition
13028,3076,13220,359,127,Good Condition
13029,3076,13221,249,250,Good Condition
13030,3076,13222,43,423,Good Condition
13031,3077,13223,148,431,Service Accepted
13032,3077,13224,68,166,Service Accepted
13033,3077,13225,289,430,Service Accepted
13034,3077,13226,133,496,Service Accepted
13035,3078,13227,575,390,Service Accepted
13036,3078,13228,540,246,Service Accepted
13037,3079,13229,450,61,Good Condition
13038,3079,13230,103,40,Good Condition
13039,3079,13231,210,286,Good Condition
13040,3079,13232,165,148,Good Condition
13041,3080,13233,598,369,Good Condition
13042,3080,13234,179,279,Good Condition
13043,3080,13235,28,342,Good Condition
13044,3080,13236,449,404,Good Condition
13045,3081,13237,481,168,Good Condition
13046,3082,13238,102,499,Good Condition
13047,3082,13239,275,441,Dead on Arrival (DOA)
13048,3082,13240,182,249,Good Condition
13049,3082,13241,399,243,Good Condition
13050,3083,13242,126,343,Good Condition
13051,3083,13243,570,236,Good Condition
13052,3083,13244,210,446,Good Condition
13053,3083,13245,432,59,Good Condition
13054,3084,13246,170,497,Good Condition
13055,3084,13247,410,94,Good Condition
13056,3084,13248,449,398,Good Condition
13057,3084,13249,283,181,Good Condition
13058,3084,13250,240,217,Good Condition
13059,3084,13251,238,298,Good Condition
13060,3085,13252,396,372,Good Condition
13061,3085,13253,243,436,Good Condition
13062,3085,13254,562,59,Good Condition
13063,3085,13255,419,129,Good Condition
13064,3085,13256,370,367,Good Condition
13065,3085,13257,483,308,Good Condition
13066,3086,13258,413,87,Good Condition
13067,3086,13259,441,471,Good Condition
13068,3086,13260,28,451,Good Condition
13069,3086,13261,442,55,Good Condition
13070,3086,13262,577,268,Good Condition
13071,3087,13263,432,275,Good Condition
13072,3087,13264,301,35,Good Condition
13073,3087,13265,249,190,Good Condition
13074,3087,13266,578,201,Good Condition
13075,3088,13267,538,433,Good Condition
13076,3088,13268,317,365,Good Condition
13077,3089,13269,23,81,Good Condition
13078,3089,13270,472,204,Good Condition
13079,3089,13271,325,307,Good Condition
13080,3089,13272,517,65,Good Condition
13081,3089,13273,172,94,Packaging Damaged
13082,3089,13274,260,228,Good Condition
13083,3089,13275,273,424,Good Condition
13084,3090,13276,56,33,Good Condition
13085,3091,13277,597,218,Good Condition
13086,3091,13278,424,15,Good Condition
13087,3091,13279,287,475,Good Condition
13088,3091,13280,236,449,Good Condition
13089,3091,13281,227,160,Good Condition
13090,3091,13282,43,414,Good Condition
13091,3092,13283,424,397,Good Condition
13092,3092,13284,127,460,Good Condition
13093,3092,13285,318,483,Good Condition
13094,3092,13286,374,423,Good Condition
13095,3092,13287,151,40,Good Condition
13096,3092,13288,597,403,Good Condition
13097,3092,13289,86,17,Good Condition
13098,3092,13290,460,242,Good Condition
13099,3093,13291,319,412,Good Condition
13100,3093,13292,259,311,Good Condition
13101,3093,13293,146,267,Good Condition
13102,3093,13294,113,246,Good Condition
13103,3093,13295,324,153,Good Condition
13104,3093,13296,335,182,Good Condition
13105,3094,13297,28,469,Good Condition
13106,3094,13298,48,355,Good Condition
13107,3094,13299,122,422,Good Condition
13108,3094,13300,509,341,Good Condition
13109,3095,13301,264,305,Good Condition
13110,3096,13302,30,467,Good Condition
13111,3096,13303,53,359,Good Condition
13112,3096,13304,182,422,Good Condition
13113,3096,13305,392,193,Good Condition
13114,3097,13306,303,260,Good Condition
13115,3097,13307,42,319,Good Condition
13116,3097,13308,360,357,Good Condition
13117,3098,13309,330,88,Good Condition
13118,3098,13310,450,335,Good Condition
13119,3098,13311,165,337,Good Condition
13120,3099,13312,419,287,Good Condition
13121,3099,13313,542,225,Good Condition
13122,3099,13314,393,460,Good Condition
13123,3099,13315,167,416,Good Condition
13124,3100,13316,240,183,Good Condition
13125,3100,13317,486,177,Packaging Damaged
13126,3100,13318,230,244,Dead on Arrival (DOA)
13127,3100,13319,440,17,Good Condition
13128,3100,13320,472,334,Good Condition
13129,3101,13321,306,409,Good Condition
13130,3101,13322,524,184,Good Condition
13131,3102,13323,405,232,Service Accepted
13132,3102,13324,423,266,Service Accepted
13133,3102,13325,183,162,Service Accepted
13134,3102,13326,295,205,Service Incomplete
13135,3102,13327,430,18,Service Accepted
13136,3102,13328,97,260,Service Accepted
13137,3102,13329,281,260,Service Accepted
13138,3103,13330,165,289,Good Condition
13139,3103,13331,330,331,Good Condition
13140,3103,13332,210,161,Good Condition
13141,3103,13333,103,240,Good Condition
13142,3104,13334,446,361,Good Condition
13143,3104,13335,517,353,Good Condition
13144,3104,13336,368,366,Good Condition
13145,3104,13337,251,97,Good Condition
13146,3104,13338,524,248,Good Condition
13147,3104,13339,591,261,Good Condition
13148,3104,13340,165,133,Good Condition
13149,3105,13341,371,308,Good Condition
13150,3105,13342,413,157,Good Condition
13151,3105,13343,13,449,Good Condition
13152,3105,13344,562,20,Good Condition
13153,3105,13345,87,364,Good Condition
13154,3105,13346,185,249,Good Condition
13155,3105,13347,287,483,Good Condition
13156,3105,13348,146,342,Good Condition
13157,3105,13349,582,173,Good Condition
13158,3106,13350,512,142,Good Condition
13159,3106,13351,335,313,Dead on Arrival (DOA)
13160,3106,13352,363,434,Good Condition
13161,3106,13353,374,229,Good Condition
13162,3107,13354,538,142,Good Condition
13163,3107,13355,497,340,Good Condition
13164,3107,13356,38,210,Good Condition
13165,3108,13357,387,66,Service Accepted
13166,3108,13358,315,451,Good Condition
13167,3108,13359,270,174,Good Condition
13168,3108,13360,470,158,Good Condition
13169,3108,13361,274,250,Service Accepted
13170,3109,13362,551,476,Good Condition
13171,3109,13363,167,292,Good Condition
13172,3109,13364,582,207,Good Condition
13173,3109,13365,82,237,Packaging Damaged
13174,3109,13366,102,103,Good Condition
13175,3109,13367,600,260,Good Condition
13176,3109,13368,74,95,Good Condition
13177,3109,13369,474,310,Good Condition
13178,3110,13370,179,127,Good Condition
13179,3110,13371,170,335,Good Condition
13180,3110,13372,541,286,Good Condition
13181,3110,13373,568,254,Good Condition
13182,3110,13374,13,197,Good Condition
13183,3111,13375,103,234,Good Condition
13184,3111,13376,542,420,Packaging Damaged
13185,3111,13377,84,432,Good Condition
13186,3111,13378,577,228,Good Condition
13187,3111,13379,188,376,Good Condition
13188,3112,13380,108,229,Good Condition
13189,3113,13381,556,170,Good Condition
13190,3113,13382,25,227,Good Condition
13191,3113,13383,147,427,Good Condition
13192,3113,13384,115,448,Screen Damaged
13193,3114,13385,285,244,Good Condition
13194,3114,13386,251,254,Good Condition
13195,3114,13387,232,218,Good Condition
13196,3115,13388,103,22,Good Condition
13197,3115,13389,424,216,Good Condition
13198,3115,13390,597,78,Good Condition
13199,3115,13391,117,331,Good Condition
13200,3115,13392,444,282,Good Condition
13201,3115,13393,374,349,Good Condition
13202,3115,13394,202,26,Good Condition
