pr_line_id,pr_id,item_id,qty_requested
4558,1694,63,88
4559,1694,22,11
4560,1695,448,95
4561,1695,353,49
4562,1696,580,20
4563,1697,208,67
4564,1698,429,30
4565,1698,127,90
4566,1698,563,9
4567,1698,462,46
4568,1698,538,65
4569,1699,452,37
4570,1699,149,91
4571,1700,147,11
4572,1701,512,40
4573,1702,54,29
4574,1702,143,97
4575,1702,222,24
4576,1702,400,98
4577,1702,266,29
4578,1703,124,91
4579,1703,16,59
4580,1703,282,14
4581,1703,303,37
4582,1704,84,41
4583,1704,108,88
4584,1704,273,36
4585,1704,432,82
4586,1704,2,64
4587,1705,460,18
4588,1705,18,85
4589,1705,69,80
4590,1706,143,7
4591,1706,413,53
4592,1707,212,99
4593,1708,75,34
4594,1708,16,71
4595,1708,314,72
4596,1709,9,76
4597,1709,70,6
4598,1709,500,11
4599,1709,312,28
4600,1709,81,38
4601,1710,532,79
4602,1710,208,49
4603,1711,488,48
4604,1711,103,50
4605,1712,430,42
4606,1712,337,42
4607,1712,518,24
4608,1713,242,55
4609,1713,223,23
4610,1713,3,14
4611,1713,120,70
4612,1713,406,28
4613,1714,309,94
4614,1714,346,54
4615,1714,334,82
4616,1715,436,6
4617,1715,124,87
4618,1715,115,58
4619,1715,166,66
4620,1715,360,50
4621,1716,257,81
4622,1716,434,61
4623,1716,187,43
4624,1716,359,85
4625,1717,24,66
4626,1718,570,61
4627,1718,25,77
4628,1719,65,81
4629,1720,423,47
4630,1720,405,21
4631,1720,412,91
4632,1720,475,80
4633,1720,414,77
4634,1721,492,37
4635,1721,518,1
4636,1721,532,16
4637,1721,6,73
4638,1721,274,38
4639,1722,318,57
4640,1722,565,59
4641,1722,338,6
4642,1722,363,69
4643,1723,498,94
4644,1723,378,36
4645,1723,492,85
4646,1723,225,17
4647,1723,434,20
4648,1724,309,65
4649,1725,358,77
4650,1726,225,48
4651,1726,182,45
4652,1727,208,94
4653,1727,540,53
4654,1727,118,78
4655,1727,355,72
4656,1727,451,61
4657,1728,338,45
4658,1728,238,45
4659,1728,229,80
4660,1728,435,70
4661,1729,413,33
4662,1729,59,37
4663,1729,226,79
4664,1729,300,1
4665,1730,99,81
4666,1731,5,75
4667,1731,190,55
4668,1731,485,41
4669,1732,371,50
4670,1732,227,15
4671,1732,90,42
4672,1732,29,38
4673,1732,400,91
4674,1733,131,49
4675,1733,452,88
4676,1734,183,83
4677,1734,190,81
4678,1734,532,60
4679,1734,430,56
4680,1735,45,30
4681,1735,472,64
4682,1735,527,93
4683,1735,596,65
4684,1736,11,11
4685,1737,571,30
4686,1738,147,3
4687,1738,417,51
4688,1739,577,8
4689,1739,316,9
4690,1740,568,82
4691,1740,468,4
4692,1741,86,41
4693,1741,550,8
4694,1742,45,82
4695,1742,527,34
4696,1742,303,52
4697,1743,262,79
4698,1744,38,58
4699,1744,114,95
4700,1744,462,19
4701,1745,260,98
4702,1746,279,47
4703,1747,171,72
4704,1747,230,57
4705,1747,528,18
4706,1748,399,30
4707,1749,571,83
4708,1749,115,80
4709,1749,426,79
4710,1749,166,72
4711,1750,527,64
4712,1751,303,55
4713,1751,334,11
4714,1752,106,80
4715,1753,332,17
4716,1753,594,43
4717,1754,390,62
4718,1754,383,88
4719,1754,321,56
4720,1754,12,43
4721,1755,292,100
4722,1755,593,43
4723,1755,118,39
4724,1755,351,15
4725,1756,272,41
4726,1756,314,83
4727,1756,426,51
4728,1756,303,13
4729,1757,254,73
4730,1757,404,60
4731,1758,164,59
4732,1758,267,33
4733,1758,574,38
4734,1759,243,43
4735,1759,284,69
4736,1760,220,24
4737,1760,331,11
4738,1761,546,35
4739,1761,365,46
4740,1761,57,47
4741,1762,488,93
4742,1762,227,35
4743,1762,391,81
4744,1763,117,53
4745,1763,335,95
4746,1764,321,43
4747,1764,571,84
4748,1764,230,19
4749,1765,495,67
4750,1765,111,93
4751,1765,496,79
4752,1765,331,16
4753,1766,311,61
4754,1766,246,41
4755,1766,382,63
4756,1766,593,37
4757,1766,495,52
4758,1767,501,78
4759,1767,423,53
4760,1767,118,62
4761,1767,322,22
4762,1767,358,52
4763,1768,301,31
4764,1768,135,33
4765,1769,325,100
4766,1769,12,64
4767,1770,220,19
4768,1770,171,86
4769,1771,465,10
4770,1771,406,86
4771,1771,156,22
4772,1771,1,4
4773,1771,456,8
4774,1772,363,65
4775,1772,568,62
4776,1772,50,15
4777,1773,457,99
4778,1773,420,45
4779,1773,93,73
4780,1774,57,52
4781,1774,369,63
4782,1774,421,34
4783,1774,75,31
4784,1774,16,61
4785,1775,200,57
4786,1775,502,79
4787,1776,582,65
4788,1776,402,77
4789,1776,540,31
4790,1776,14,64
4791,1777,480,90
4792,1777,530,36
4793,1777,197,41
4794,1778,241,7
4795,1778,220,10
4796,1778,14,10
4797,1778,475,65
4798,1779,184,22
4799,1779,99,40
4800,1779,128,63
4801,1779,378,30
4802,1780,450,29
4803,1780,40,82
4804,1781,304,67
4805,1781,299,32
4806,1782,412,12
4807,1782,221,59
4808,1782,423,45
4809,1782,156,59
4810,1782,501,60
4811,1783,367,33
4812,1783,281,61
4813,1783,279,32
4814,1783,539,38
4815,1784,201,88
4816,1785,118,64
4817,1785,555,88
4818,1785,27,35
4819,1785,540,51
4820,1785,133,90
4821,1786,406,50
4822,1786,247,60
4823,1786,79,68
4824,1787,403,100
4825,1787,115,53
4826,1787,109,18
4827,1787,57,15
4828,1788,198,27
4829,1788,29,98
4830,1789,131,12
4831,1790,166,74
4832,1790,403,50
4833,1791,40,18
4834,1792,493,52
4835,1792,217,93
4836,1793,584,82
4837,1793,118,53
4838,1794,231,63
4839,1794,437,55
4840,1795,336,73
4841,1795,367,40
4842,1796,110,83
4843,1797,539,43
4844,1797,181,78
4845,1798,26,34
4846,1798,426,54
4847,1798,580,37
4848,1799,417,2
4849,1800,103,45
4850,1800,194,33
4851,1800,468,98
4852,1800,579,19
4853,1801,133,5
4854,1802,36,64
4855,1802,443,84
4856,1802,452,36
4857,1802,549,23
4858,1803,342,84
4859,1803,279,40
4860,1803,457,1
4861,1804,496,20
4862,1804,261,11
4863,1804,508,36
4864,1804,537,49
4865,1804,429,29
4866,1805,154,32
4867,1806,176,93
4868,1806,82,67
4869,1807,393,53
4870,1807,588,36
4871,1807,581,90
4872,1807,26,46
4873,1808,549,46
4874,1808,367,64
4875,1808,412,51
4876,1809,282,11
4877,1809,63,45
4878,1810,221,35
4879,1810,171,82
4880,1810,208,73
4881,1811,220,48
4882,1811,384,27
4883,1812,381,36
4884,1812,188,52
4885,1813,539,12
4886,1813,358,51
4887,1813,361,84
4888,1814,565,32
4889,1815,183,4
4890,1815,531,65
4891,1815,208,68
4892,1815,539,15
4893,1816,503,35
4894,1816,443,25
4895,1816,14,87
4896,1816,549,42
4897,1816,281,59
4898,1817,578,9
4899,1818,45,99
4900,1818,377,47
4901,1819,423,48
4902,1819,540,67
4903,1819,501,39
4904,1819,180,5
4905,1820,179,8
4906,1820,178,57
4907,1821,44,52
4908,1821,124,2
4909,1822,80,96
4910,1822,217,10
4911,1822,318,77
4912,1823,104,5
4913,1823,202,98
4914,1824,302,71
4915,1825,306,45
4916,1825,344,34
4917,1826,335,73
4918,1826,150,74
4919,1826,114,93
4920,1827,201,70
4921,1827,366,1
4922,1827,370,24
4923,1828,380,63
4924,1828,246,55
4925,1828,219,28
4926,1828,563,29
4927,1828,407,38
4928,1829,385,37
4929,1830,426,56
4930,1830,334,12
4931,1831,473,71
4932,1831,443,33
4933,1831,180,52
4934,1831,549,81
4935,1832,522,97
4936,1833,528,6
4937,1833,189,2
4938,1834,116,87
4939,1834,14,30
4940,1834,539,78
4941,1834,19,17
4942,1835,362,39
4943,1835,406,82
4944,1835,363,27
4945,1835,202,60
4946,1835,298,78
4947,1836,76,17
4948,1836,502,29
4949,1836,517,64
4950,1837,279,6
4951,1837,367,8
4952,1838,522,59
4953,1839,584,69
4954,1839,81,79
4955,1839,32,29
4956,1840,564,92
4957,1840,366,39
4958,1840,210,18
4959,1841,268,72
4960,1841,505,16
4961,1842,572,54
4962,1842,328,1
4963,1843,193,13
4964,1844,28,81
4965,1844,13,23
4966,1844,53,36
4967,1845,531,88
4968,1845,365,29
4969,1846,7,28
4970,1846,169,7
4971,1846,588,40
4972,1847,341,61
4973,1848,551,3
4974,1849,388,66
4975,1849,189,53
4976,1849,157,48
4977,1849,533,24
4978,1850,16,98
4979,1850,189,7
4980,1850,589,37
4981,1850,472,12
4982,1851,218,79
4983,1851,207,72
4984,1851,109,59
4985,1851,520,94
4986,1851,392,18
4987,1852,345,30
4988,1853,291,85
4989,1853,341,76
4990,1854,280,36
4991,1854,149,91
4992,1854,370,56
4993,1855,521,68
4994,1856,188,58
4995,1856,185,18
4996,1856,355,71
4997,1857,129,23
4998,1858,130,80
4999,1858,413,12
5000,1858,487,94
5001,1859,157,17
5002,1859,78,10
5003,1859,26,29
5004,1860,225,23
5005,1860,554,86
5006,1861,331,50
5007,1862,123,59
5008,1862,104,22
5009,1862,432,72
5010,1863,230,57
5011,1863,309,96
5012,1864,492,77
5013,1864,218,59
5014,1864,30,79
5015,1865,393,26
5016,1865,440,39
5017,1866,337,15
5018,1867,159,25
5019,1867,337,41
5020,1868,577,46
5021,1868,168,28
5022,1868,280,44
5023,1869,64,58
5024,1869,317,61
5025,1869,79,43
5026,1869,119,56
5027,1870,150,48
5028,1870,366,23
5029,1870,303,83
5030,1871,168,33
5031,1872,179,99
5032,1872,410,65
5033,1872,265,62
5034,1873,559,35
5035,1873,365,4
5036,1873,85,50
5037,1874,183,10
5038,1875,36,60
5039,1875,33,81
5040,1875,113,78
5041,1876,187,84
5042,1877,375,75
5043,1877,451,28
5044,1877,559,33
5045,1878,381,27
5046,1878,161,7
5047,1879,335,91
5048,1879,24,52
5049,1879,354,1
5050,1880,147,3
5051,1880,92,94
5052,1880,243,34
5053,1880,117,68
5054,1880,570,64
5055,1881,574,76
5056,1881,266,6
5057,1881,211,62
5058,1881,131,98
5059,1882,190,81
5060,1882,498,96
5061,1883,248,41
5062,1883,367,50
5063,1883,163,91
5064,1884,54,1
5065,1884,270,88
5066,1885,77,12
5067,1885,71,29
5068,1885,318,14
5069,1886,135,91
5070,1886,322,74
5071,1887,163,7
5072,1887,190,70
5073,1887,181,2
5074,1887,414,63
5075,1888,96,24
5076,1889,489,36
5077,1889,121,15
5078,1889,424,80
5079,1890,128,85
5080,1890,302,93
5081,1891,314,90
5082,1892,262,97
5083,1892,118,40
5084,1893,339,73
5085,1893,293,41
5086,1893,395,33
5087,1894,508,28
5088,1894,422,32
5089,1895,327,53
5090,1895,343,83
5091,1896,116,16
5092,1896,540,23
5093,1896,427,64
5094,1896,6,100
5095,1897,47,74
5096,1897,501,82
5097,1897,409,10
5098,1898,118,23
5099,1898,221,98
5100,1899,337,28
5101,1899,487,68
5102,1899,181,78
5103,1899,557,24
5104,1900,183,82
5105,1900,141,38
5106,1900,498,24
5107,1901,69,61
5108,1901,162,45
5109,1901,60,45
5110,1902,385,60
5111,1902,498,61
5112,1902,131,73
5113,1903,150,80
5114,1903,91,10
5115,1904,492,77
5116,1904,118,82
5117,1904,95,77
5118,1904,485,15
5119,1904,180,38
5120,1905,199,74
5121,1905,48,87
5122,1906,182,99
5123,1906,163,74
5124,1906,507,78
5125,1907,303,75
5126,1907,309,35
5127,1907,112,56
5128,1907,45,54
5129,1908,403,6
5130,1908,166,17
5131,1908,390,73
5132,1908,10,67
5133,1908,124,78
5134,1909,270,66
5135,1910,74,30
5136,1910,354,23
5137,1910,305,99
5138,1911,551,6
5139,1911,17,77
5140,1912,309,2
5141,1913,272,69
5142,1913,525,23
5143,1913,528,16
5144,1914,361,59
5145,1914,451,86
5146,1914,133,28
5147,1914,156,33
5148,1915,386,57
5149,1916,46,17
5150,1916,452,7
5151,1916,473,16
5152,1916,5,53
5153,1917,14,49
5154,1917,487,28
5155,1917,52,36
5156,1917,554,31
5157,1918,74,30
5158,1919,367,87
5159,1919,532,43
5160,1919,485,1
5161,1920,436,84
5162,1920,580,96
5163,1920,73,25
5164,1921,552,37
5165,1921,86,45
5166,1921,402,3
5167,1921,176,55
5168,1922,32,4
5169,1922,77,73
5170,1923,188,57
5171,1924,507,30
5172,1924,79,92
5173,1924,421,56
5174,1925,243,54
5175,1925,262,55
5176,1925,268,76
5177,1926,475,93
5178,1926,485,33
5179,1926,501,94
5180,1926,333,25
5181,1927,349,77
5182,1927,77,68
5183,1927,369,70
5184,1927,230,45
5185,1927,154,90
5186,1928,589,85
5187,1928,426,44
5188,1928,585,24
5189,1929,379,51
5190,1930,14,16
5191,1930,430,91
5192,1930,190,2
5193,1930,289,33
5194,1931,525,25
5195,1931,266,81
5196,1932,273,100
5197,1932,8,43
5198,1932,59,80
5199,1933,576,91
5200,1934,457,90
5201,1934,434,87
5202,1934,402,31
5203,1934,555,57
5204,1935,274,91
5205,1935,273,91
5206,1936,523,61
5207,1936,501,29
5208,1936,364,45
5209,1936,133,39
5210,1937,448,15
5211,1937,154,31
5212,1937,472,52
5213,1937,589,87
5214,1938,427,62
5215,1938,158,87
5216,1938,424,28
5217,1938,474,54
5218,1939,89,39
5219,1939,448,58
5220,1940,474,48
5221,1940,58,43
5222,1940,418,53
5223,1941,145,8
5224,1941,416,46
5225,1941,299,90
5226,1941,424,53
5227,1942,533,48
5228,1942,596,69
5229,1942,600,69
5230,1942,527,21
5231,1942,112,33
5232,1943,378,71
5233,1944,57,17
5234,1945,71,54
5235,1945,446,35
5236,1945,397,40
5237,1945,514,57
5238,1946,589,50
5239,1946,580,37
5240,1947,377,42
5241,1948,385,22
5242,1948,498,97
5243,1948,434,18
5244,1949,254,91
5245,1949,403,95
5246,1949,596,14
5247,1949,16,67
5248,1949,77,15
5249,1950,524,20
5250,1950,222,78
5251,1950,264,27
5252,1950,479,54
5253,1950,107,96
5254,1951,522,95
5255,1951,292,43
5256,1951,429,63
5257,1951,176,11
5258,1952,398,35
5259,1952,293,1
5260,1952,354,57
5261,1953,352,70
5262,1953,536,46
5263,1953,196,95
5264,1954,2,81
5265,1954,284,29
5266,1954,324,96
5267,1955,564,44
5268,1955,121,72
5269,1956,252,19
5270,1956,378,43
5271,1957,217,33
5272,1957,487,79
5273,1957,342,24
5274,1958,381,73
5275,1958,326,78
5276,1959,469,94
5277,1959,514,42
5278,1960,203,65
5279,1960,164,86
5280,1960,182,40
5281,1960,422,47
5282,1961,330,47
5283,1962,91,83
5284,1962,47,35
5285,1962,404,1
5286,1963,595,16
5287,1964,4,81
5288,1964,129,85
5289,1965,568,62
5290,1965,248,69
5291,1965,255,42
5292,1965,98,34
5293,1966,212,66
5294,1966,553,67
5295,1966,482,72
5296,1967,256,20
5297,1967,245,55
5298,1967,177,72
5299,1967,441,20
5300,1968,202,3
5301,1968,83,87
5302,1969,269,36
5303,1969,122,57
5304,1970,504,47
5305,1971,578,15
5306,1971,377,91
5307,1971,53,79
5308,1972,205,34
5309,1972,239,85
5310,1973,327,35
5311,1973,148,88
5312,1973,552,68
5313,1974,181,37
5314,1975,327,63
5315,1975,514,47
5316,1975,513,25
5317,1975,196,40
5318,1975,238,64
5319,1976,115,14
5320,1977,308,50
5321,1977,463,66
5322,1977,488,62
5323,1978,401,69
5324,1978,566,54
5325,1979,285,67
5326,1980,290,87
5327,1980,598,17
5328,1981,260,28
5329,1981,287,53
5330,1982,47,10
5331,1982,157,31
5332,1982,403,41
5333,1983,26,3
5334,1983,346,39
5335,1984,123,30
5336,1984,81,14
5337,1984,404,24
5338,1985,534,72
5339,1986,150,57
5340,1986,47,15
5341,1986,174,26
5342,1986,472,2
5343,1987,483,51
5344,1987,205,43
5345,1988,498,71
5346,1988,540,73
5347,1989,360,13
5348,1989,314,10
5349,1989,189,89
5350,1990,381,70
5351,1991,351,44
5352,1991,63,46
5353,1991,178,49
5354,1992,593,100
5355,1992,370,89
5356,1992,7,64
5357,1993,270,1
5358,1993,205,68
5359,1994,540,71
5360,1994,518,71
5361,1995,563,35
5362,1995,441,64
5363,1996,489,33
5364,1996,548,9
5365,1996,506,93
5366,1997,353,91
5367,1997,470,96
5368,1997,63,69
5369,1998,195,58
5370,1998,33,87
5371,1998,163,22
5372,1998,363,73
5373,1999,190,68
5374,1999,540,61
5375,1999,6,3
5376,1999,208,79
5377,1999,412,75
5378,2000,562,16
5379,2000,506,14
5380,2001,108,45
5381,2001,40,3
5382,2002,392,19
5383,2002,344,19
5384,2002,126,82
5385,2002,399,88
5386,2003,154,16
5387,2003,78,29
5388,2003,404,11
5389,2003,57,96
5390,2004,241,77
5391,2004,532,18
5392,2004,289,87
5393,2004,443,92
5394,2005,443,84
5395,2005,274,1
5396,2005,263,59
5397,2006,475,7
5398,2007,231,5
5399,2008,436,37
5400,2008,334,79
5401,2008,77,51
5402,2009,90,88
5403,2010,11,61
5404,2011,344,38
5405,2012,369,48
5406,2012,580,23
5407,2012,334,91
5408,2012,589,24
5409,2013,232,8
5410,2013,36,46
5411,2014,443,14
5412,2014,317,28
5413,2014,562,66
5414,2015,580,90
5415,2015,404,46
5416,2016,280,24
5417,2016,549,75
5418,2016,436,47
5419,2017,428,98
5420,2017,100,8
5421,2017,582,68
5422,2018,270,85
5423,2018,163,57
5424,2018,587,17
5425,2019,442,2
5426,2019,259,59
5427,2020,19,18
5428,2021,449,65
5429,2022,23,29
5430,2022,116,46
5431,2023,257,48
5432,2024,183,88
5433,2024,342,22
5434,2024,473,81
5435,2025,326,83
5436,2025,163,40
5437,2025,540,21
5438,2025,405,87
5439,2025,337,49
5440,2026,92,33
5441,2026,572,76
5442,2027,282,58
5443,2027,528,11
5444,2028,80,83
5445,2029,150,21
5446,2029,264,52
5447,2030,131,22
5448,2031,124,65
5449,2031,533,62
5450,2032,498,40
5451,2032,378,34
5452,2033,111,33
5453,2033,98,27
5454,2034,303,32
5455,2034,272,53
5456,2034,16,91
5457,2034,115,64
5458,2035,557,22
5459,2035,378,49
5460,2035,501,31
5461,2035,95,96
5462,2036,272,88
5463,2037,571,99
5464,2038,74,73
5465,2038,497,17
5466,2038,57,67
5467,2039,241,91
5468,2040,389,69
5469,2040,360,86
5470,2040,57,47
5471,2040,571,3
5472,2040,585,16
5473,2041,517,85
5474,2041,77,81
5475,2041,189,32
5476,2041,525,45
5477,2041,10,45
5478,2042,584,42
5479,2042,565,30
5480,2042,191,80
5481,2042,454,75
5482,2043,463,98
5483,2043,355,21
5484,2043,385,51
5485,2044,532,41
5486,2045,528,29
5487,2045,45,43
5488,2045,527,56
5489,2046,407,58
5490,2047,304,29
5491,2047,529,67
5492,2048,598,2
5493,2048,66,16
5494,2048,581,23
5495,2049,369,83
5496,2049,73,46
5497,2050,78,13
5498,2050,303,14
5499,2050,497,54
5500,2050,73,62
5501,2051,225,20
5502,2051,566,55
5503,2051,334,19
5504,2052,576,75
5505,2052,425,76
5506,2052,211,60
5507,2053,63,59
5508,2053,10,65
5509,2053,12,31
5510,2053,124,35
5511,2054,10,67
5512,2054,47,78
5513,2054,314,15
5514,2054,272,90
5515,2054,564,78
5516,2055,147,1
5517,2055,316,5
5518,2055,152,11
5519,2055,395,36
5520,2055,54,34
5521,2056,443,46
5522,2056,485,98
5523,2057,113,49
5524,2057,77,97
5525,2057,305,33
5526,2057,580,57
5527,2058,349,59
5528,2058,450,85
5529,2058,339,69
5530,2059,69,97
5531,2060,167,23
5532,2060,215,14
5533,2060,570,42
5534,2060,382,52
5535,2061,61,49
5536,2061,444,39
5537,2062,166,52
5538,2062,16,57
5539,2062,75,30
5540,2062,272,20
5541,2062,113,32
5542,2063,417,60
5543,2063,93,76
5544,2063,358,90
5545,2063,377,15
5546,2064,416,4
5547,2064,341,92
5548,2064,516,42
5549,2065,171,76
5550,2065,289,25
5551,2066,124,13
5552,2066,309,98
5553,2067,141,77
5554,2067,224,13
5555,2068,57,75
5556,2069,580,68
5557,2069,21,63
5558,2069,32,12
5559,2069,325,17
5560,2069,282,58
5561,2070,494,2
5562,2071,400,6
5563,2071,300,10
5564,2072,343,60
5565,2073,533,58
5566,2074,255,22
5567,2074,227,12
5568,2075,231,78
5569,2076,443,54
5570,2077,28,63
5571,2077,223,83
5572,2077,24,26
5573,2077,534,47
5574,2078,443,72
5575,2078,361,73
5576,2078,131,69
5577,2079,231,15
5578,2079,496,94
5579,2079,408,31
5580,2080,128,84
5581,2081,16,55
5582,2081,47,91
5583,2082,501,84
5584,2082,14,65
5585,2082,67,36
5586,2083,521,27
5587,2083,239,59
5588,2083,341,60
5589,2084,479,98
5590,2084,260,78
5591,2084,53,18
5592,2084,569,9
5593,2085,404,33
5594,2085,580,23
5595,2085,600,23
5596,2085,596,24
5597,2086,326,82
5598,2086,539,68
5599,2087,554,97
5600,2087,64,41
5601,2088,2,22
5602,2088,526,28
5603,2089,281,20
5604,2089,540,73
5605,2089,208,69
5606,2089,378,38
5607,2090,451,29
5608,2090,498,52
5609,2091,11,34
5610,2091,589,35
5611,2091,49,79
5612,2092,471,28
5613,2093,12,60
5614,2093,600,1
5615,2093,421,62
5616,2094,7,18
5617,2094,599,61
5618,2095,10,44
5619,2095,533,28
5620,2095,47,2
5621,2095,113,54
5622,2096,596,61
5623,2096,10,92
5624,2096,16,29
5625,2096,21,66
5626,2097,572,20
5627,2097,575,71
5628,2098,227,16
5629,2098,344,25
5630,2098,111,5
5631,2098,172,27
5632,2099,149,35
5633,2099,547,87
5634,2099,257,78
5635,2099,128,24
5636,2100,386,70
5637,2100,112,62
5638,2101,247,3
5639,2101,519,49
5640,2102,189,19
5641,2102,223,36
5642,2102,19,70
5643,2102,25,28
5644,2103,420,53
5645,2104,544,43
5646,2104,228,37
5647,2104,296,27
5648,2105,286,67
5649,2105,175,6
5650,2105,121,13
5651,2106,314,56
5652,2106,11,31
5653,2107,137,12
5654,2107,243,76
5655,2107,337,59
5656,2108,109,11
5657,2108,403,54
5658,2108,580,81
5659,2109,281,31
5660,2109,190,21
5661,2109,274,53
5662,2109,401,36
5663,2110,32,51
5664,2111,515,13
5665,2112,156,11
5666,2112,65,98
5667,2113,516,16
5668,2113,86,38
5669,2113,524,65
5670,2113,583,39
5671,2113,317,22
5672,2114,80,72
5673,2114,504,13
5674,2115,530,31
5675,2115,192,52
5676,2115,92,10
5677,2115,424,6
5678,2115,500,77
5679,2116,170,76
5680,2117,360,66
5681,2117,404,12
5682,2117,527,89
5683,2117,63,95
5684,2117,16,7
5685,2118,170,47
5686,2118,171,89
5687,2118,217,14
5688,2119,274,59
5689,2119,451,25
5690,2120,150,45
5691,2120,527,72
5692,2120,174,84
5693,2120,596,14
5694,2120,386,75
5695,2121,546,54
5696,2121,435,3
5697,2121,298,62
5698,2121,122,7
5699,2122,327,96
5700,2122,234,60
5701,2122,81,79
5702,2122,126,34
5703,2123,355,54
5704,2123,102,99
5705,2123,173,17
5706,2124,23,27
5707,2124,106,1
5708,2124,496,42
5709,2124,64,100
5710,2124,188,82
5711,2125,392,98
5712,2125,152,96
5713,2125,269,19
5714,2126,230,84
5715,2126,525,19
5716,2126,389,40
5717,2126,109,15
5718,2126,305,47
5719,2127,570,88
5720,2128,336,94
5721,2128,518,76
5722,2128,19,42
5723,2128,475,89
5724,2129,279,47
5725,2129,180,70
5726,2129,492,36
5727,2129,378,55
5728,2130,107,92
5729,2130,42,66
5730,2131,385,10
5731,2131,337,21
5732,2131,361,40
5733,2132,522,23
5734,2132,11,46
5735,2132,443,32
5736,2133,78,8
5737,2133,580,31
5738,2133,533,76
5739,2133,45,70
5740,2133,174,67
5741,2134,251,8
5742,2135,421,62
5743,2135,558,46
5744,2135,389,42
5745,2135,265,73
5746,2136,313,57
5747,2136,46,4
5748,2136,355,21
5749,2136,252,23
5750,2136,336,26
5751,2137,133,39
5752,2137,501,50
5753,2137,434,67
5754,2137,180,37
5755,2137,52,29
5756,2138,591,27
5757,2139,197,65
5758,2139,236,85
5759,2139,370,37
5760,2139,307,63
5761,2139,594,99
5762,2140,443,41
5763,2140,208,73
5764,2140,133,11
5765,2140,539,26
5766,2140,503,24
5767,2141,19,89
5768,2141,518,50
5769,2141,171,86
5770,2141,540,36
5771,2142,120,68
5772,2142,597,12
5773,2142,95,91
5774,2142,371,61
5775,2143,553,63
5776,2143,535,23
5777,2143,62,19
5778,2143,202,61
5779,2144,181,9
5780,2144,404,92
5781,2144,196,100
5782,2145,445,92
5783,2145,178,61
5784,2146,57,99
5785,2146,585,38
5786,2146,309,48
5787,2146,74,12
5788,2146,533,96
5789,2147,35,3
5790,2148,285,8
5791,2149,12,73
5792,2149,589,55
5793,2150,469,97
5794,2150,189,63
5795,2150,468,65
5796,2151,297,62
5797,2152,60,58
5798,2152,54,53
5799,2152,58,67
5800,2153,150,100
5801,2153,404,87
5802,2153,528,9
5803,2153,16,4
5804,2153,488,77
5805,2154,235,16
5806,2154,420,63
5807,2154,19,82
5808,2155,571,80
5809,2155,349,39
5810,2155,388,1
5811,2155,334,22
5812,2156,388,61
5813,2156,38,90
5814,2156,91,60
5815,2157,11,11
5816,2157,32,54
5817,2157,426,67
5818,2157,303,31
5819,2157,321,17
5820,2158,5,51
5821,2158,381,23
5822,2158,487,84
5823,2158,14,21
5824,2159,63,5
5825,2159,282,25
5826,2159,124,45
5827,2159,596,81
5828,2160,531,7
5829,2161,308,50
5830,2162,427,92
5831,2162,94,99
5832,2163,556,13
5833,2163,126,90
5834,2164,218,18
5835,2165,73,17
5836,2166,485,3
5837,2166,471,55
5838,2167,213,49
5839,2167,78,78
5840,2168,523,39
5841,2168,295,41
5842,2168,225,58
5843,2168,181,73
5844,2168,423,33
5845,2169,190,47
5846,2169,412,31
5847,2169,342,91
5848,2169,473,10
5849,2169,427,74
5850,2170,429,89
5851,2170,47,8
5852,2171,88,83
5853,2171,212,44
5854,2171,460,51
5855,2172,417,86
5856,2172,592,29
5857,2172,147,46
5858,2173,520,22
5859,2174,26,72
5860,2174,235,11
5861,2175,471,20
5862,2176,73,16
5863,2176,525,1
5864,2177,585,19
5865,2177,386,2
5866,2177,383,100
5867,2178,440,71
5868,2178,555,69
5869,2178,596,21
5870,2178,335,70
5871,2178,415,94
5872,2179,388,46
5873,2179,26,48
5874,2180,68,82
5875,2180,503,40
5876,2180,367,62
5877,2180,279,80
5878,2181,322,94
5879,2181,156,37
5880,2181,501,74
5881,2181,289,52
5882,2181,355,89
5883,2182,597,99
5884,2183,485,29
5885,2183,52,3
5886,2183,364,79
5887,2183,557,88
5888,2183,539,52
5889,2184,442,37
5890,2185,146,72
5891,2185,450,43
5892,2185,372,41
5893,2185,469,59
5894,2186,592,42
5895,2187,327,69
5896,2188,320,61
5897,2188,189,28
5898,2188,224,64
5899,2189,52,66
5900,2189,508,36
5901,2190,524,45
5902,2190,188,52
5903,2190,86,61
5904,2191,460,11
5905,2191,547,49
5906,2192,75,78
5907,2192,571,85
5908,2193,240,52
5909,2194,589,67
5910,2194,74,71
5911,2195,542,84
5912,2195,519,16
5913,2195,222,17
5914,2195,54,21
5915,2196,518,76
5916,2197,372,46
5917,2198,334,46
5918,2198,337,56
5919,2199,264,45
5920,2199,144,63
5921,2199,174,45
5922,2199,329,15
5923,2200,124,81
5924,2200,436,30
5925,2201,224,34
5926,2202,230,46
5927,2203,23,86
5928,2203,249,74
5929,2203,383,40
5930,2203,280,31
5931,2204,349,41
5932,2205,475,58
5933,2205,452,90
5934,2206,163,46
5935,2206,252,86
5936,2207,279,15
5937,2207,336,14
5938,2207,131,23
5939,2207,333,73
5940,2208,57,27
5941,2208,189,77
5942,2208,314,33
5943,2208,596,99
5944,2209,230,48
5945,2209,309,92
5946,2209,369,58
5947,2209,390,96
5948,2210,346,8
5949,2210,22,86
5950,2210,73,55
5951,2210,282,86
5952,2211,201,26
5953,2212,486,92
5954,2212,65,55
