po_line_id,po_id,item_id,quantity,unit_price,line_amount
12543,2960,541.0,304,2767.97,841463.37
12544,2960,301.0,52,296.94,15440.78
12545,2960,375.0,57,3836.21,218663.95
12546,2960,486.0,448,2332.87,1045127.94
12547,2960,368.0,381,3733.74,1422554.8
12548,2960,227.0,110,2115.73,232730.82
12549,2960,556.0,31,4732.6,146710.49
12550,2960,335.0,162,4842.33,784457.36
12551,2961,292.0,84,4369.0,366996.0
12552,2961,295.0,329,1051.0,345779.0
12553,2961,246.0,52,1626.0,84552.0
12554,2961,500.0,332,3317.0,1101244.0
12555,2961,511.0,421,3023.0,1272683.0
12556,2962,345.0,147,47.45,6975.38
12557,2962,571.0,480,1596.78,766455.38
12558,2962,490.0,424,51.18,21699.31
12559,2962,582.0,206,50.0,10300.41
12560,2962,562.0,89,37.36,3325.24
12561,2963,27.0,476,402.35,191519.04
12562,2963,274.0,459,5116.8,2348610.1
12563,2963,96.0,313,1917.76,600258.14
12564,2964,450.0,284,1010.0,286840.0
12565,2964,285.0,491,1054.0,517514.0
12566,2965,146.0,326,65.84,21462.73
12567,2965,69.0,252,60.87,15339.79
12568,2965,77.0,408,881.11,359491.43
12569,2966,341.0,425,5356.31,2276433.83
12570,2966,173.0,470,2666.83,1253409.46
12571,2966,342.0,174,4111.92,715474.37
12572,2966,529.0,249,1927.59,479971.14
12573,2966,138.0,352,1809.18,636831.2
12574,2966,351.0,492,3315.78,1631363.9
12575,2966,1.0,478,132.42,63295.5
12576,2967,37.0,267,1179.0,314793.0
12577,2967,68.0,362,4293.0,1554066.0
12578,2967,148.0,186,614.0,114204.0
12579,2968,50.0,252,3000.9,756227.78
12580,2968,41.0,241,3998.82,963716.12
12581,2968,306.0,59,478.43,28227.47
12582,2968,579.0,415,2554.43,1060090.38
12583,2968,578.0,303,2107.91,638695.82
12584,2969,324.0,481,3468.0,1668108.0
12585,2969,187.0,112,3323.0,372176.0
12586,2969,122.0,336,3706.0,1245216.0
12587,2970,300.0,351,44.11,15482.61
12588,2970,303.0,99,1706.55,168948.45
12589,2970,196.0,178,37.05,6594.9
12590,2970,242.0,220,32.58,7167.6
12591,2970,456.0,403,36.67,14778.01
12592,2970,150.0,209,151.15,31590.35
12593,2971,407.0,136,11.9,1617.97
12594,2971,481.0,55,20.78,1142.97
12595,2971,91.0,247,1172.75,289668.36
12596,2971,47.0,223,779.1,173738.44
12597,2972,499.0,25,5101.66,127541.54
12598,2972,591.0,86,5335.2,458827.51
12599,2973,71.0,300,3672.71,1101813.74
12600,2973,317.0,474,5381.5,2550831.12
12601,2973,264.0,451,2481.9,1119337.14
12602,2973,363.0,471,3084.65,1452869.5
12603,2973,255.0,29,3205.37,92955.82
12604,2973,89.0,258,2414.33,622896.71
12605,2974,474.0,217,1293.55,280700.77
12606,2974,572.0,444,1003.8,445685.48
12607,2974,251.0,114,3183.62,362932.39
12608,2975,377.0,449,615.24,276241.52
12609,2975,217.0,310,3716.4,1152082.87
12610,2975,23.0,286,3387.77,968903.08
12611,2975,87.0,75,886.66,66499.37
12612,2975,530.0,263,3231.78,849957.83
12613,2975,543.0,114,2876.34,327903.13
12614,2976,141.0,399,37.29,14878.8
12615,2976,159.0,62,6.33,392.37
12616,2976,372.0,474,9.64,4569.27
12617,2976,359.0,56,2.53,141.79
12618,2976,22.0,177,1864.47,330012.06
12619,2977,192.0,321,1634.49,524669.77
12620,2977,505.0,473,2413.23,1141457.44
12621,2977,553.0,71,1075.81,76382.37
12622,2977,521.0,318,1302.36,414149.09
12623,2978,179.0,476,5583.13,2657570.61
12624,2978,54.0,427,5676.4,2423822.28
12625,2978,301.0,419,267.91,112254.08
12626,2978,84.0,382,4640.44,1772648.18
12627,2979,433.0,205,4735.36,970748.84
12628,2979,300.0,288,4037.46,1162788.93
12629,2979,23.0,107,3524.37,377107.13
12630,2979,308.0,188,1278.12,240287.2
12631,2980,476.0,438,3100.79,1358145.64
12632,2981,450.0,293,13.63,3994.21
12633,2981,210.0,430,68.49,29450.23
12634,2981,330.0,272,35.33,9609.93
12635,2981,165.0,442,17.36,7671.91
12636,2982,313.0,30,5184.1,155523.01
12637,2982,114.0,312,1433.69,447310.74
12638,2982,35.0,26,1954.3,50811.89
12639,2982,573.0,414,3505.03,1451082.41
12640,2982,414.0,315,2620.65,825506.05
12641,2982,540.0,435,2325.17,1011449.28
12642,2983,249.0,302,3282.0,991164.0
12643,2983,359.0,488,202.0,98576.0
12644,2983,43.0,434,2880.0,1249920.0
12645,2984,50.0,490,3135.99,1536636.35
12646,2984,440.0,189,4648.91,878643.74
12647,2984,460.0,282,1082.37,305227.44
12648,2984,483.0,301,3707.92,1116083.24
12649,2985,131.0,361,3885.0,1402485.0
12650,2985,451.0,220,1927.0,423940.0
12651,2985,498.0,423,4868.0,2059164.0
12652,2986,84.0,352,49.55,17441.6
12653,2986,560.0,97,5.2,504.4
12654,2986,324.0,184,40.8,7507.2
12655,2986,188.0,431,48.68,20981.08
12656,2986,596.0,162,756.98,122630.76
12657,2986,571.0,455,1424.0,647920.0
12658,2986,568.0,203,15.24,3093.72
12659,2986,542.0,184,55.07,10132.88
12660,2987,555.0,103,3528.0,363384.0
12661,2987,487.0,307,4196.0,1288172.0
12662,2987,532.0,342,1538.0,525996.0
12663,2987,233.0,265,3836.0,1016540.0
12664,2987,326.0,474,4803.0,2276622.0
12665,2987,414.0,171,2465.0,421515.0
12666,2987,347.0,149,2885.0,429865.0
12667,2988,524.0,334,2944.0,983296.0
12668,2988,59.0,478,3377.0,1614206.0
12669,2988,211.0,480,2054.0,985920.0
12670,2989,319.0,316,700.5,221357.32
12671,2989,493.0,171,5250.16,897777.15
12672,2990,240.0,325,18.38,5973.5
12673,2990,78.0,12,930.56,11166.72
12674,2990,374.0,364,3.09,1124.76
12675,2990,525.0,271,1381.12,374283.52
12676,2990,32.0,33,54.71,1805.43
12677,2990,13.0,190,20.22,3841.8
12678,2990,38.0,376,1384.38,520526.88
12679,2991,84.0,192,53.65,10300.34
12680,2991,390.0,335,32.06,10738.45
12681,2992,574.0,263,61.56,16191.5
12682,2992,519.0,225,4.62,1040.31
12683,2992,366.0,275,18.58,5108.23
12684,2992,29.0,261,63.02,16447.42
12685,2992,70.0,173,32.47,5617.29
12686,2992,179.0,402,58.43,23489.2
12687,2992,123.0,145,10.12,1468.01
12688,2993,217.0,23,41.89,963.39
12689,2993,300.0,406,50.25,20401.89
12690,2993,318.0,330,49.32,16274.25
12691,2993,202.0,474,67.5,31996.75
12692,2993,79.0,284,20.48,5816.75
12693,2994,588.0,427,3.65,1557.68
12694,2995,281.0,348,287.0,99876.0
12695,2995,518.0,184,4445.0,817880.0
12696,2995,540.0,267,2111.0,563637.0
12697,2996,102.0,231,3036.63,701462.25
12698,2996,317.0,368,5122.1,1884932.73
12699,2996,392.0,11,4083.5,44918.51
12700,2996,62.0,159,3232.99,514045.97
12701,2996,287.0,357,4990.58,1781635.41
12702,2996,111.0,204,1576.73,321652.36
12703,2996,395.0,95,4932.3,468568.41
12704,2997,146.0,271,56.07,15194.97
12705,2997,113.0,214,773.14,165451.96
12706,2997,335.0,262,54.13,14182.06
12707,2997,324.0,197,40.8,8037.6
12708,2997,259.0,181,51.89,9392.09
12709,2997,319.0,117,7.61,890.37
12710,2998,494.0,257,48.11,12365.02
12711,2998,15.0,344,20.3,6984.49
12712,2998,474.0,356,15.81,5627.53
12713,2998,438.0,308,16.89,5202.78
12714,2998,542.0,355,60.66,21534.32
12715,2999,8.0,236,16.32,3851.15
12716,2999,49.0,50,590.39,29519.25
12717,2999,383.0,324,1045.51,338746.03
12718,2999,178.0,73,62.55,4566.11
12719,2999,238.0,472,65.28,30811.57
12720,2999,391.0,430,16.92,7275.51
12721,3000,318.0,423,4173.49,1765384.59
12722,3000,23.0,388,3663.78,1421546.48
12723,3000,543.0,213,2843.89,605748.39
12724,3000,146.0,449,5184.21,2327709.41
12725,3000,377.0,366,611.19,223694.07
12726,3000,480.0,315,3154.3,993604.93
12727,3000,217.0,21,3696.11,77618.22
12728,3001,211.0,201,2220.45,446309.77
12729,3001,201.0,95,5100.5,484547.14
12730,3002,538.0,165,1.77,292.23
12731,3002,524.0,46,41.17,1893.8
12732,3002,306.0,454,5.55,2521.91
12733,3002,196.0,338,42.14,14243.3
12734,3002,568.0,424,16.61,7043.0
12735,3002,203.0,220,63.24,13913.12
12736,3003,202.0,89,4926.0,438414.0
12737,3003,570.0,289,4546.0,1313794.0
12738,3003,194.0,71,1927.0,136817.0
12739,3003,535.0,401,2376.0,952776.0
12740,3003,165.0,483,1325.0,639975.0
12741,3004,553.0,325,1143.36,371593.32
12742,3004,102.0,496,3272.05,1622936.7
12743,3004,243.0,163,144.14,23495.14
12744,3004,481.0,306,1686.64,516112.26
12745,3004,81.0,358,958.64,343193.78
12746,3004,236.0,143,3300.27,471938.66
12747,3005,62.0,386,32.78,12653.08
12748,3005,141.0,168,31.29,5256.72
12749,3005,194.0,324,22.67,7345.08
12750,3006,179.0,354,5472.53,1937275.48
12751,3006,239.0,81,1158.46,93835.27
12752,3006,251.0,457,3222.94,1472884.77
12753,3007,156.0,407,3071.96,1250287.51
12754,3007,351.0,170,3290.64,559408.29
12755,3007,361.0,310,3666.75,1136692.61
12756,3007,136.0,346,120.83,41806.91
12757,3007,281.0,418,336.68,140731.65
12758,3007,540.0,102,2317.09,236342.92
12759,3007,378.0,52,2928.5,152281.81
12760,3008,560.0,238,6.06,1442.93
12761,3008,113.0,258,845.58,218159.6
12762,3009,281.0,363,301.4,109407.67
12763,3009,405.0,440,4300.68,1892301.36
12764,3009,97.0,450,4437.32,1996794.92
12765,3009,430.0,152,1238.05,188183.1
12766,3010,218.0,15,1591.0,23865.0
12767,3010,332.0,184,2679.0,492936.0
12768,3010,39.0,441,4154.0,1831914.0
12769,3011,410.0,21,712.29,14958.14
12770,3011,541.0,351,2790.62,979508.28
12771,3011,598.0,454,1543.51,700752.09
12772,3012,249.0,391,43.19,16888.37
12773,3012,192.0,93,17.96,1670.62
12774,3012,480.0,435,35.53,15453.78
12775,3013,235.0,242,680.79,164752.29
12776,3013,359.0,414,213.95,88576.11
12777,3013,108.0,71,5081.02,360752.43
12778,3014,440.0,183,49.84,9121.43
12779,3014,12.0,399,1355.18,540715.33
12780,3014,254.0,496,42.45,21054.69
12781,3014,486.0,372,26.99,10040.01
12782,3014,472.0,352,1823.93,642022.14
12783,3014,438.0,155,16.97,2629.74
12784,3014,236.0,289,42.44,12264.56
12785,3015,22.0,296,1805.55,534443.66
12786,3015,273.0,23,29.17,670.89
12787,3015,571.0,114,1582.71,180428.58
12788,3016,240.0,241,1829.24,440845.97
12789,3016,357.0,338,613.14,207242.96
12790,3016,558.0,392,3352.48,1314172.25
12791,3016,242.0,145,2927.72,424518.7
12792,3017,293.0,408,3065.0,1250520.0
12793,3017,175.0,190,1828.0,347320.0
12794,3017,141.0,268,2660.0,712880.0
12795,3018,390.0,311,32.92,10238.53
12796,3019,550.0,103,24.03,2474.86
12797,3019,424.0,331,26.71,8840.64
12798,3019,287.0,260,55.63,14462.51
12799,3019,16.0,364,441.64,160756.11
12800,3019,251.0,230,36.46,8386.64
12801,3019,491.0,413,23.44,9682.2
12802,3019,439.0,343,9.74,3339.46
12803,3020,43.0,65,36.61,2379.83
12804,3020,569.0,335,46.75,15660.81
12805,3020,109.0,242,993.28,240373.5
12806,3020,8.0,386,16.07,6204.28
12807,3020,421.0,290,409.31,118700.14
12808,3020,460.0,100,14.37,1437.05
12809,3020,300.0,490,48.11,23572.28
12810,3021,54.0,449,59.95,26916.41
12811,3021,62.0,225,36.36,8182.12
12812,3021,285.0,59,13.11,773.21
12813,3021,232.0,248,45.74,11343.05
12814,3021,251.0,452,36.35,16431.62
12815,3021,515.0,408,28.65,11689.84
12816,3021,567.0,449,59.64,26778.02
12817,3022,113.0,161,887.33,142860.83
12818,3022,259.0,93,60.72,5647.32
12819,3022,146.0,394,62.78,24735.53
12820,3022,319.0,213,8.85,1885.98
12821,3022,324.0,299,42.85,12813.1
12822,3023,367.0,223,133.01,29661.12
12823,3023,451.0,264,2304.73,608449.94
12824,3023,498.0,11,5735.01,63085.11
12825,3024,444.0,227,4824.54,1095171.15
12826,3024,400.0,106,740.12,78452.29
12827,3024,471.0,482,619.32,298512.87
12828,3025,423.0,482,2786.71,1343194.76
12829,3025,281.0,107,328.2,35117.04
12830,3025,405.0,105,4191.66,440124.66
12831,3026,541.0,239,3057.3,730693.88
12832,3026,335.0,329,5391.21,1773708.26
12833,3026,318.0,266,4381.93,1165593.7
12834,3027,80.0,17,2777.49,47217.32
12835,3027,70.0,433,2586.6,1119999.11
12836,3027,308.0,161,1423.23,229139.9
12837,3027,424.0,213,2285.62,486836.73
12838,3027,445.0,213,4510.86,960812.52
12839,3028,374.0,267,295.81,78981.0
12840,3028,80.0,417,2871.69,1197493.79
12841,3028,196.0,385,3507.41,1350353.81
12842,3028,141.0,494,3173.01,1567466.67
12843,3028,574.0,231,5250.08,1212767.6
12844,3029,515.0,495,28.4,14058.0
12845,3029,54.0,362,58.92,21327.33
12846,3030,424.0,75,2506.8,188009.75
12847,3030,129.0,24,788.11,18914.64
12848,3030,227.0,407,2098.2,853967.82
12849,3030,441.0,383,2522.05,965944.06
12850,3030,494.0,226,3900.97,881618.38
12851,3030,43.0,40,3293.11,131724.24
12852,3030,287.0,395,4459.39,1761457.34
12853,3030,366.0,284,1503.5,426994.91
12854,3030,317.0,440,5707.84,2511447.73
12855,3031,23.0,134,3646.32,488607.52
12856,3031,146.0,137,5025.59,688505.87
12857,3031,217.0,171,3839.85,656613.65
12858,3032,141.0,329,2955.5,972358.48
12859,3032,308.0,133,1368.12,181959.88
12860,3032,160.0,340,2613.19,888484.01
12861,3032,306.0,133,431.72,57419.26
12862,3032,317.0,74,5662.69,419039.15
12863,3032,556.0,389,4983.51,1938587.09
12864,3032,176.0,188,4849.58,911721.66
12865,3033,239.0,468,1257.42,588472.81
12866,3033,251.0,114,3186.3,363238.42
12867,3033,108.0,144,4881.69,702963.86
12868,3033,179.0,38,5529.78,210131.46
12869,3034,507.0,36,311.36,11208.79
12870,3035,386.0,245,195.44,47882.02
12871,3036,13.0,172,1719.0,295668.0
12872,3036,565.0,401,2377.0,953177.0
12873,3036,275.0,82,3721.0,305122.0
12874,3036,510.0,303,4860.0,1472580.0
12875,3036,474.0,447,1159.0,518073.0
12876,3036,102.0,383,2817.0,1078911.0
12877,3037,215.0,104,2042.0,212368.0
12878,3037,424.0,130,2155.0,280150.0
12879,3037,568.0,138,1295.0,178710.0
12880,3037,92.0,232,269.0,62408.0
12881,3037,172.0,187,488.0,91256.0
12882,3038,243.0,445,131.0,58295.0
12883,3038,285.0,122,1054.0,128588.0
12884,3039,22.0,355,1735.61,616139.82
12885,3039,75.0,148,645.82,95581.89
12886,3039,359.0,62,2.52,156.53
12887,3039,372.0,58,9.11,528.15
12888,3039,254.0,432,43.8,18920.55
12889,3039,273.0,336,30.99,10411.14
12890,3039,82.0,356,27.12,9655.13
12891,3040,391.0,366,1567.1,573559.02
12892,3040,291.0,355,5717.65,2029765.24
12893,3040,293.0,367,3523.64,1293177.32
12894,3040,141.0,381,3048.28,1161395.27
12895,3040,597.0,388,1448.56,562040.35
12896,3041,374.0,473,263.0,124399.0
12897,3041,141.0,193,2660.0,513380.0
12898,3041,196.0,477,3149.0,1502073.0
12899,3042,251.0,335,3084.56,1033327.11
12900,3042,471.0,450,691.31,311089.16
12901,3042,28.0,237,5169.29,1225121.14
12902,3042,509.0,273,2494.33,680952.37
12903,3042,125.0,346,5460.14,1889208.69
12904,3042,48.0,112,189.67,21243.13
12905,3042,439.0,50,837.05,41852.39
12906,3043,541.0,175,2775.43,485699.6
12907,3043,424.0,362,2506.05,907188.44
12908,3043,308.0,419,1301.73,545424.19
12909,3043,450.0,314,1195.57,375407.72
12910,3043,345.0,251,4561.52,1144942.54
12911,3043,445.0,341,4756.11,1621831.86
12912,3044,577.0,220,66.5,14630.81
12913,3045,43.0,414,3094.6,1281165.24
12914,3045,194.0,495,2179.12,1078665.2
12915,3045,371.0,497,5533.05,2749926.0
12916,3046,531.0,156,1011.0,157716.0
12917,3047,142.0,130,3963.0,515190.0
12918,3047,118.0,272,4070.0,1107040.0
12919,3047,261.0,225,4084.0,918900.0
12920,3047,563.0,155,3939.0,610545.0
12921,3047,313.0,446,4362.0,1945452.0
12922,3047,561.0,96,2874.0,275904.0
12923,3047,507.0,45,276.0,12420.0
12924,3048,439.0,465,860.98,400354.5
12925,3048,71.0,90,3678.23,331040.59
12926,3048,291.0,457,5642.44,2578595.07
12927,3048,179.0,43,5586.44,240216.71
12928,3048,235.0,269,707.75,190384.53
12929,3048,512.0,242,2362.52,571728.97
12930,3048,577.0,439,5757.2,2527409.59
12931,3049,182.0,447,538.86,240869.38
12932,3049,392.0,392,3889.94,1524856.37
12933,3050,134.0,450,3930.22,1768600.33
12934,3050,368.0,337,3594.49,1211341.76
12935,3050,335.0,403,5049.51,2034952.11
12936,3050,486.0,75,2140.17,160512.78
12937,3050,556.0,387,5327.21,2061631.06
12938,3051,46.0,164,2408.95,395067.27
12939,3051,177.0,69,3932.94,271373.2
12940,3051,414.0,350,2693.82,942837.86
12941,3052,159.0,133,5.69,756.72
12942,3052,49.0,144,568.1,81806.06
12943,3052,374.0,482,3.43,1650.97
12944,3053,181.0,179,3038.36,543866.57
12945,3053,544.0,259,768.8,199118.19
12946,3054,335.0,440,5181.56,2279887.89
12947,3054,290.0,324,1437.98,465906.21
12948,3054,566.0,65,351.76,22864.38
12949,3054,556.0,241,5047.62,1216475.52
12950,3055,188.0,423,4138.0,1750374.0
12951,3055,275.0,249,3721.0,926529.0
12952,3055,566.0,46,302.0,13892.0
12953,3056,372.0,118,10.14,1196.78
12954,3057,570.0,18,63.18,1137.3
12955,3057,283.0,271,10.72,2905.25
12956,3057,424.0,249,28.51,7099.26
12957,3057,596.0,386,800.28,308909.41
12958,3058,170.0,381,1578.95,601578.11
12959,3058,301.0,139,287.08,39904.44
12960,3058,134.0,249,3707.19,923090.15
12961,3058,556.0,24,4990.65,119775.52
12962,3058,538.0,500,148.29,74143.99
12963,3058,368.0,419,3601.97,1509223.46
12964,3058,541.0,331,2965.6,981612.29
12965,3059,439.0,263,762.0,200406.0
12966,3059,211.0,306,2054.0,628524.0
12967,3059,127.0,164,4315.0,707660.0
12968,3059,59.0,48,3377.0,162096.0
12969,3059,494.0,500,3471.0,1735500.0
12970,3060,359.0,47,231.49,10880.07
12971,3060,60.0,15,3636.33,54544.92
12972,3060,196.0,451,3763.44,1697310.28
12973,3060,301.0,235,265.54,62401.15
12974,3061,480.0,372,34.94,12995.82
12975,3061,243.0,375,1.75,656.81
12976,3061,275.0,82,46.5,3812.67
12977,3061,113.0,459,918.3,421498.52
12978,3061,9.0,194,15.06,2922.17
12979,3061,560.0,80,6.05,483.89
12980,3062,23.0,298,3096.0,922608.0
12981,3062,146.0,182,4766.0,867412.0
12982,3063,423.0,328,2500.0,820000.0
12983,3063,295.0,415,1051.0,436165.0
12984,3063,97.0,353,3735.0,1318455.0
12985,3063,281.0,461,287.0,132307.0
12986,3063,183.0,43,2510.0,107930.0
12987,3063,405.0,83,3897.0,323451.0
12988,3064,48.0,148,2.39,353.76
12989,3064,287.0,185,52.91,9788.37
12990,3064,102.0,40,37.21,1488.26
12991,3064,81.0,365,10.34,3774.12
12992,3064,306.0,314,5.23,1642.2
12993,3065,450.0,180,13.67,2460.48
12994,3065,47.0,115,753.14,86610.71
12995,3065,179.0,46,62.29,2865.57
12996,3065,151.0,195,29.01,5656.29
12997,3066,16.0,439,445.54,195591.89
12998,3066,368.0,417,42.82,17854.23
12999,3067,476.0,405,2901.55,1175127.21
13000,3068,176.0,230,5056.26,1162939.43
13001,3068,548.0,244,4993.82,1218490.97
13002,3069,23.0,319,3385.45,1079959.34
13003,3069,535.0,459,2822.79,1295660.96
13004,3070,426.0,392,114.6,44923.2
13005,3071,146.0,411,5073.61,2085252.6
13006,3072,408.0,355,26.88,9542.98
13007,3072,122.0,252,51.03,12860.32
13008,3072,87.0,182,10.71,1948.62
13009,3072,551.0,467,19.32,9021.24
13010,3072,530.0,425,39.39,16739.09
13011,3072,589.0,487,2113.33,1029193.36
13012,3073,43.0,433,3240.17,1402994.99
13013,3073,359.0,121,240.27,29072.73
13014,3074,381.0,152,2401.0,364952.0
13015,3074,296.0,304,3586.0,1090144.0
13016,3074,348.0,130,1214.0,157820.0
13017,3074,161.0,314,2173.0,682322.0
13018,3074,133.0,380,1154.0,438520.0
13019,3074,457.0,201,538.0,108138.0
13020,3074,72.0,290,4837.0,1402730.0
13021,3074,378.0,184,2467.0,453928.0
13022,3075,21.0,325,6.99,2271.75
13023,3075,493.0,157,57.78,9071.46
13024,3076,55.0,112,988.0,110656.0
13025,3076,248.0,431,4971.0,2142501.0
13026,3076,529.0,209,1681.0,351329.0
13027,3076,85.0,272,2420.0,658240.0
13028,3076,274.0,215,4455.0,957825.0
13029,3077,113.0,43,845.35,36350.09
13030,3077,22.0,225,1753.8,394605.5
13031,3077,472.0,385,2010.05,773867.48
13032,3077,122.0,169,51.62,8723.7
13033,3078,550.0,15,2051.34,30770.11
13034,3078,514.0,431,3398.03,1464550.87
13035,3078,41.0,467,4142.64,1934612.77
13036,3078,264.0,133,2654.86,353096.44
13037,3078,69.0,202,5155.91,1041493.96
13038,3078,598.0,54,1591.94,85964.95
13039,3078,577.0,353,5694.36,2010109.05
13040,3078,129.0,295,793.42,234058.59
13041,3079,340.0,97,3650.0,354050.0
13042,3079,566.0,72,302.0,21744.0
13043,3079,311.0,176,3102.0,545952.0
13044,3079,494.0,346,3471.0,1200966.0
13045,3080,550.0,429,2012.27,863262.91
13046,3080,446.0,76,4472.33,339897.03
13047,3080,442.0,181,700.08,126714.83
13048,3080,187.0,345,3615.31,1247282.06
13049,3081,103.0,172,31.39,5399.63
13050,3081,146.0,38,62.44,2372.61
13051,3081,49.0,153,561.61,85925.9
13052,3081,126.0,248,7.38,1830.02
13053,3082,462.0,101,4649.22,469571.34
13054,3082,111.0,142,1492.14,211884.14
13055,3082,399.0,71,3750.98,266319.35
13056,3082,317.0,394,5404.56,2129397.5
13057,3082,598.0,465,1584.15,736628.85
13058,3082,69.0,267,4808.29,1283814.35
13059,3082,41.0,176,3879.38,682771.27
13060,3083,102.0,470,2817.0,1323990.0
13061,3083,249.0,421,3282.0,1381722.0
13062,3083,29.0,252,4730.0,1191960.0
13063,3083,499.0,360,4784.0,1722240.0
13064,3083,28.0,74,4343.0,321382.0
13065,3083,84.0,372,4212.0,1566864.0
13066,3083,371.0,183,4754.0,869982.0
13067,3084,72.0,434,5208.73,2260589.44
13068,3084,573.0,439,3595.27,1578324.44
13069,3085,41.0,56,3827.4,214334.22
13070,3085,409.0,334,2250.48,751661.07
13071,3086,100.0,201,3768.62,757492.24
13072,3086,475.0,366,588.94,215552.53
13073,3086,64.0,150,1822.77,273415.79
13074,3087,127.0,123,4950.39,608897.55
13075,3087,524.0,209,3356.84,701580.18
13076,3087,59.0,388,3627.17,1407342.14
13077,3087,211.0,473,2207.67,1044229.89
13078,3087,236.0,315,3302.34,1040236.55
13079,3088,77.0,441,944.48,416516.44
13080,3088,395.0,180,58.1,10458.17
13081,3088,23.0,427,43.47,18563.69
13082,3089,126.0,273,6.78,1851.25
13083,3089,146.0,250,59.23,14808.18
13084,3089,189.0,96,1162.18,111569.35
13085,3089,386.0,117,187.05,21884.78
13086,3089,159.0,457,6.1,2788.64
13087,3090,179.0,51,5101.75,260189.37
13088,3090,508.0,247,3629.49,896483.9
13089,3091,259.0,317,5132.41,1626974.23
13090,3091,153.0,319,2785.18,888473.17
13091,3091,399.0,316,3901.04,1232728.66
13092,3091,238.0,270,5706.95,1540876.68
13093,3091,182.0,390,521.27,203295.16
13094,3091,275.0,179,4155.07,743757.03
13095,3091,474.0,188,1260.01,236881.95
13096,3091,513.0,82,4344.0,356207.8
13097,3092,183.0,358,2662.16,953054.89
13098,3092,296.0,418,4170.19,1743140.06
13099,3093,210.0,470,64.18,30166.03
13100,3093,450.0,199,12.79,2544.4
13101,3093,103.0,111,30.72,3410.14
13102,3093,330.0,389,32.33,12575.2
13103,3094,81.0,354,890.83,315353.01
13104,3095,550.0,180,24.78,4460.35
13105,3095,227.0,437,25.17,10998.04
13106,3095,580.0,419,353.04,147925.84
13107,3096,302.0,215,5436.29,1168802.83
13108,3097,505.0,380,2361.62,897416.44
13109,3097,15.0,289,1847.48,533923.11
13110,3097,89.0,306,2478.49,758418.4
13111,3097,491.0,208,1953.29,406283.75
13112,3098,432.0,105,5923.25,621941.65
13113,3098,570.0,455,5415.15,2463894.73
13114,3098,146.0,71,5301.63,376415.95
13115,3098,210.0,257,5475.13,1407108.76
13116,3099,499.0,245,4784.0,1172080.0
13117,3099,324.0,264,3468.0,915552.0
13118,3100,300.0,289,4019.86,1161739.07
13119,3100,558.0,492,3392.61,1669163.92
13120,3100,568.0,144,1398.53,201388.91
13121,3100,543.0,198,2702.4,535074.83
13122,3100,476.0,68,3099.75,210783.29
13123,3101,79.0,188,21.93,4122.64
13124,3101,426.0,423,129.45,54757.19
13125,3101,543.0,223,32.55,7259.6
13126,3101,314.0,82,140.39,11512.28
13127,3102,364.0,386,2976.56,1148951.55
13128,3102,274.0,367,5002.79,1836024.92
13129,3102,245.0,17,4028.3,68481.13
13130,3103,577.0,69,69.25,4778.05
13131,3103,301.0,357,3.19,1137.56
13132,3103,125.0,233,58.71,13680.49
13133,3103,567.0,287,58.81,16878.23
13134,3103,510.0,268,66.73,17884.29
13135,3104,75.0,323,651.83,210541.67
13136,3104,325.0,244,693.19,169139.36
13137,3104,433.0,259,58.56,15167.31
13138,3104,273.0,276,30.48,8411.14
13139,3104,33.0,64,21.65,1385.79
13140,3104,172.0,304,6.07,1845.13
13141,3105,597.0,375,1410.97,529115.46
13142,3105,352.0,13,1954.64,25410.36
13143,3105,202.0,360,5657.92,2036849.95
13144,3105,62.0,470,3049.93,1433467.41
13145,3105,444.0,471,4674.07,2201487.73
13146,3106,129.0,285,867.48,247232.13
13147,3106,456.0,364,3710.42,1350594.47
13148,3106,597.0,334,1515.67,506235.44
13149,3106,9.0,218,1250.55,272619.06
13150,3106,445.0,137,4476.65,613301.67
13151,3107,515.0,114,2126.0,242364.0
13152,3107,122.0,316,3706.0,1171096.0
13153,3107,324.0,411,3468.0,1425348.0
13154,3107,471.0,257,577.0,148289.0
13155,3107,165.0,401,1325.0,531325.0
13156,3107,102.0,277,2817.0,780309.0
13157,3108,72.0,155,5136.06,796090.02
13158,3108,554.0,128,650.37,83247.14
13159,3108,501.0,335,999.08,334692.47
13160,3108,540.0,130,2459.9,319787.28
13161,3108,274.0,390,4927.83,1921853.82
13162,3109,425.0,78,30.72,2396.46
13163,3109,174.0,336,1094.23,367661.61
13164,3109,153.0,89,30.74,2735.6
13165,3109,354.0,497,8.11,4030.2
13166,3109,38.0,56,1607.65,90028.34
13167,3109,230.0,449,581.43,261062.6
13168,3109,375.0,190,41.91,7963.57
13169,3110,430.0,39,1069.0,41691.0
13170,3110,295.0,194,1051.0,203894.0
13171,3110,423.0,204,2500.0,510000.0
13172,3111,474.0,127,1246.62,158320.68
13173,3111,550.0,338,2184.71,738433.51
13174,3111,572.0,228,971.76,221560.29
13175,3111,251.0,102,3000.52,306052.99
13176,3111,287.0,269,4550.5,1224083.49
13177,3112,125.0,344,5352.22,1841162.48
13178,3112,439.0,137,844.41,115683.63
13179,3112,553.0,387,1180.48,456846.81
13180,3112,226.0,58,2970.09,172265.22
13181,3112,232.0,75,4201.42,315106.15
13182,3112,206.0,494,1917.47,947231.65
13183,3112,128.0,90,2977.28,267954.89
