pr_id,request_date,dept_id,status,requester
2130,3/27/2022,4,Rejected,User_504
2131,10/26/2020,4,Approved,User_660
2132,6/24/2020,1,Approved,User_427
2133,3/21/2023,1,Approved,User_941
2134,6/30/2021,4,Approved,User_177
2135,9/10/2022,1,Approved,User_374
2136,1/13/2022,4,Rejected,User_342
2137,3/16/2023,4,Rejected,User_379
2138,6/21/2020,4,Approved,User_348
2139,11/15/2021,4,Approved,User_854
2140,4/22/2020,4,Approved,User_449
2141,9/29/2020,4,Approved,User_568
2142,7/29/2021,4,Approved,User_170
2143,2/27/2023,4,Approved,User_329
2144,7/6/2022,4,Approved,User_286
2145,9/17/2023,4,Rejected,User_874
2146,11/11/2022,1,Approved,User_337
2147,10/17/2023,6,Approved,User_989
2148,3/27/2021,4,Rejected,User_118
2149,1/26/2023,1,Approved,User_441
2150,12/14/2022,1,Approved,User_207
2151,7/13/2020,2,Rejected,User_840
2152,9/24/2021,4,Rejected,User_610
2153,3/31/2021,1,Approved,User_347
2154,10/14/2023,4,Approved,User_508
2155,12/8/2022,1,Approved,User_107
2156,7/25/2020,1,Approved,User_919
2157,3/3/2020,1,Approved,User_807
2158,3/7/2021,4,Approved,User_879
2159,3/15/2021,1,Approved,User_150
2160,4/12/2023,4,Approved,User_192
2161,8/23/2021,4,Approved,User_735
2162,10/10/2021,4,Approved,User_511
2163,5/22/2023,4,Approved,User_631
2164,6/30/2020,5,Approved,User_887
2165,2/12/2020,1,Rejected,User_708
2166,10/22/2023,4,Approved,User_177
2167,3/1/2021,1,Approved,User_293
2168,7/31/2023,4,Approved,User_631
2169,9/16/2022,4,Approved,User_604
2170,3/26/2023,1,Approved,User_999
2171,1/8/2020,2,Approved,User_312
2172,12/14/2021,2,Approved,User_771
2173,4/24/2021,5,Approved,User_636
2174,6/10/2022,1,Approved,User_601
2175,2/17/2023,4,Rejected,User_620
2176,2/24/2023,1,Rejected,User_479
2177,12/23/2021,1,Rejected,User_180
2178,8/27/2021,4,Approved,User_267
2179,2/27/2023,1,Approved,User_120
2180,1/16/2021,4,Approved,User_117
2181,6/6/2020,4,Approved,User_755
2182,1/13/2023,4,Approved,User_776
2183,4/11/2021,4,Approved,User_951
2184,8/31/2020,4,Approved,User_722
2185,1/26/2020,4,Approved,User_390
2186,9/4/2022,5,Approved,User_334
2187,5/18/2022,2,Rejected,User_306
2188,5/11/2023,2,Approved,User_134
2189,12/29/2023,4,Approved,User_354
2190,4/7/2020,4,Approved,User_722
2191,4/13/2023,4,Approved,User_338
2192,3/12/2021,1,Approved,User_990
2193,4/1/2021,4,Rejected,User_125
2194,5/29/2021,1,Approved,User_660
2195,10/29/2023,4,Approved,User_637
2196,10/5/2023,4,Approved,User_271
2197,8/4/2022,4,Approved,User_967
2198,4/17/2020,1,Approved,User_802
2199,11/14/2023,1,Approved,User_657
2200,9/30/2021,1,Approved,User_954
2201,12/7/2020,2,Approved,User_834
2202,5/22/2020,1,Approved,User_164
2203,11/15/2020,4,Rejected,User_282
2204,4/23/2020,1,Approved,User_418
2205,2/17/2023,4,Approved,User_967
2206,4/24/2022,4,Rejected,User_480
2207,10/5/2020,4,Approved,User_741
2208,11/28/2021,1,Approved,User_540
2209,10/11/2021,1,Approved,User_352
2210,11/27/2022,1,Approved,User_955
2211,10/14/2020,4,Rejected,User_353
2212,3/19/2021,4,Rejected,User_748
2213,5/26/2022,4,Approved,User_744
2214,1/2/2022,4,Approved,User_130
2215,8/29/2021,1,Approved,User_896
2216,9/8/2023,4,Approved,User_988
2217,6/5/2020,4,Approved,User_781
2218,9/9/2020,4,Approved,User_692
2219,1/28/2021,2,Rejected,User_481
2220,10/22/2023,4,Approved,User_364
2221,11/22/2020,1,Approved,User_669
2222,5/27/2020,1,Approved,User_402
2223,7/19/2021,1,Approved,User_883
2224,9/27/2020,1,Approved,User_562
2225,2/20/2023,4,Rejected,User_347
2226,12/14/2020,4,Rejected,User_245
2227,5/2/2022,4,Approved,User_824
2228,4/15/2022,1,Approved,User_941
2229,7/3/2020,4,Approved,User_910
2230,4/26/2021,4,Approved,User_761
2231,6/22/2020,2,Approved,User_826
2232,12/31/2021,4,Rejected,User_511
2233,3/25/2021,4,Approved,User_786
2234,4/2/2020,4,Approved,User_683
2235,1/3/2022,1,Approved,User_276
2236,4/13/2021,5,Rejected,User_504
2237,10/12/2021,4,Approved,User_470
2238,1/8/2020,4,Approved,User_255
2239,7/8/2020,4,Approved,User_438
2240,4/12/2023,4,Rejected,User_951
2241,10/19/2022,1,Rejected,User_425
2242,4/13/2022,5,Approved,User_299
2243,5/15/2022,1,Approved,User_575
2244,12/19/2021,4,Approved,User_580
2245,10/17/2021,4,Approved,User_727
2246,2/9/2020,4,Approved,User_169
2247,8/6/2022,4,Approved,User_237
2248,3/24/2023,4,Approved,User_282
2249,9/11/2022,1,Rejected,User_983
2250,6/1/2020,4,Approved,User_124
2251,3/29/2021,4,Rejected,User_798
2252,12/21/2022,1,Approved,User_718
2253,8/7/2021,4,Approved,User_506
2254,9/24/2021,2,Approved,User_214
2255,1/22/2023,1,Rejected,User_580
2256,9/17/2023,4,Approved,User_605
2257,9/9/2020,4,Rejected,User_614
2258,5/31/2020,1,Rejected,User_319
2259,10/29/2023,4,Approved,User_929
2260,6/29/2021,4,Approved,User_976
2261,2/20/2023,4,Approved,User_388
2262,3/6/2020,2,Rejected,User_199
2263,4/6/2022,2,Approved,User_699
2264,12/27/2023,4,Approved,User_459
2265,9/7/2021,1,Approved,User_537
2266,8/14/2022,4,Approved,User_493
2267,8/22/2023,4,Approved,User_257
2268,6/10/2021,4,Rejected,User_428
2269,9/7/2020,4,Approved,User_895
2270,10/16/2023,1,Rejected,User_306
2271,1/4/2020,1,Approved,User_487
2272,7/6/2021,2,Approved,User_477
2273,11/29/2020,1,Approved,User_650
2274,7/14/2020,4,Approved,User_940
2275,10/24/2023,4,Approved,User_463
2276,12/29/2021,6,Approved,User_409
2277,11/24/2022,4,Approved,User_127
2278,7/18/2021,5,Approved,User_528
2279,9/24/2020,4,Approved,User_411
2280,6/25/2023,2,Approved,User_921
2281,5/8/2021,4,Approved,User_495
2282,4/3/2020,4,Approved,User_417
2283,6/23/2020,4,Approved,User_521
2284,4/5/2023,1,Approved,User_787
2285,3/7/2021,4,Rejected,User_723
2286,10/12/2023,4,Approved,User_415
2287,6/10/2020,1,Approved,User_180
2288,4/3/2020,4,Approved,User_553
2289,2/8/2020,1,Approved,User_202
2290,11/21/2022,4,Approved,User_193
2291,4/27/2020,4,Approved,User_399
2292,2/1/2023,1,Approved,User_684
2293,4/30/2022,2,Approved,User_265
2294,3/23/2023,1,Approved,User_135
2295,6/15/2022,2,Approved,User_256
2296,9/10/2023,6,Approved,User_531
2297,1/2/2020,4,Approved,User_700
2298,12/26/2021,1,Approved,User_488
2299,8/14/2020,4,Approved,User_686
2300,10/2/2022,4,Approved,User_928
2301,9/23/2020,4,Approved,User_752
2302,6/30/2022,1,Approved,User_280
2303,8/21/2022,1,Approved,User_689
2304,11/16/2021,1,Approved,User_881
2305,10/20/2023,4,Approved,User_563
2306,7/26/2020,1,Approved,User_507
2307,7/19/2021,4,Approved,User_567
2308,4/23/2022,1,Approved,User_273
2309,3/29/2022,1,Approved,User_267
2310,12/18/2022,4,Approved,User_958
2311,6/20/2021,6,Approved,User_235
2312,9/16/2021,4,Approved,User_507
2313,2/7/2023,4,Approved,User_505
2314,8/4/2022,4,Rejected,User_529
2315,10/9/2023,4,Rejected,User_408
2316,12/15/2021,1,Approved,User_612
2317,3/1/2022,4,Approved,User_461
2318,1/7/2020,1,Rejected,User_290
2319,8/11/2021,1,Approved,User_174
2320,5/29/2020,4,Approved,User_435
2321,3/2/2022,2,Approved,User_965
2322,7/8/2022,5,Approved,User_433
2323,2/19/2023,4,Approved,User_549
2324,8/31/2021,4,Approved,User_665
2325,4/13/2021,1,Approved,User_809
2326,5/30/2023,4,Approved,User_736
2327,7/5/2023,4,Approved,User_245
2328,8/26/2021,1,Approved,User_533
2329,10/23/2022,4,Approved,User_464
2330,6/2/2020,5,Approved,User_753
2331,12/27/2022,4,Approved,User_764
2332,8/4/2023,4,Rejected,User_721
2333,7/13/2022,4,Rejected,User_700
2334,8/14/2021,2,Approved,User_856
2335,4/14/2020,5,Rejected,User_426
2336,5/31/2021,4,Approved,User_472
2337,10/1/2022,4,Approved,User_650
2338,3/22/2021,1,Approved,User_336
2339,9/8/2023,4,Approved,User_838
2340,4/11/2021,1,Approved,User_484
2341,11/4/2022,5,Rejected,User_943
2342,6/5/2022,4,Approved,User_358
2343,8/1/2023,1,Approved,User_523
2344,8/13/2020,4,Approved,User_104
2345,12/29/2023,2,Rejected,User_211
2346,12/7/2021,4,Approved,User_612
2347,2/15/2023,4,Approved,User_501
2348,1/19/2023,2,Approved,User_517
2349,7/13/2022,4,Approved,User_573
2350,1/15/2020,2,Approved,User_546
2351,5/9/2020,4,Rejected,User_821
2352,5/30/2023,4,Approved,User_573
2353,11/14/2020,4,Approved,User_431
2354,4/17/2020,1,Approved,User_576
2355,1/6/2021,4,Approved,User_757
2356,5/5/2023,4,Approved,User_805
2357,1/29/2021,5,Approved,User_487
2358,8/23/2023,1,Approved,User_111
2359,10/3/2022,4,Approved,User_959
2360,6/4/2021,6,Approved,User_582
2361,9/29/2021,5,Approved,User_441
2362,8/6/2022,1,Approved,User_620
2363,12/5/2023,4,Approved,User_551
2364,6/3/2020,4,Approved,User_357
2365,11/14/2022,4,Rejected,User_863
2366,1/10/2021,4,Approved,User_509
2367,12/16/2022,4,Approved,User_240
2368,4/11/2023,4,Approved,User_303
2369,11/8/2023,4,Approved,User_600
2370,11/28/2021,1,Approved,User_224
2371,8/30/2023,4,Approved,User_270
2372,2/13/2020,4,Approved,User_413
2373,10/17/2020,4,Rejected,User_909
2374,10/20/2021,4,Approved,User_900
2375,9/17/2020,4,Approved,User_198
2376,10/6/2022,4,Approved,User_803
2377,6/2/2020,4,Approved,User_420
2378,1/29/2023,4,Approved,User_393
2379,7/27/2022,4,Approved,User_794
2380,11/5/2023,4,Approved,User_126
2381,2/14/2022,4,Approved,User_488
2382,11/14/2020,4,Rejected,User_775
2383,10/24/2023,4,Approved,User_280
2384,2/8/2022,4,Approved,User_531
2385,7/20/2021,4,Rejected,User_793
2386,10/29/2023,4,Rejected,User_229
2387,10/25/2021,4,Approved,User_626
2388,10/16/2020,4,Approved,User_872
2389,12/12/2020,4,Approved,User_913
2390,3/7/2020,4,Approved,User_561
2391,11/24/2022,4,Approved,User_100
2392,10/21/2021,1,Approved,User_655
2393,12/19/2020,4,Approved,User_881
2394,9/28/2020,1,Approved,User_251
2395,12/24/2022,4,Approved,User_408
2396,2/22/2020,4,Approved,User_817
2397,4/17/2020,6,Approved,User_727
2398,9/4/2021,4,Approved,User_573
2399,2/2/2020,4,Approved,User_141
2400,9/13/2022,4,Approved,User_968
2401,8/14/2022,4,Approved,User_763
2402,9/28/2022,4,Approved,User_354
2403,8/23/2023,1,Approved,User_279
2404,7/28/2021,2,Approved,User_286
2405,3/13/2021,4,Approved,User_625
2406,6/3/2022,2,Approved,User_850
2407,3/5/2021,5,Approved,User_938
2408,2/18/2022,1,Approved,User_720
2409,11/4/2023,1,Rejected,User_687
2410,3/15/2021,1,Rejected,User_833
2411,3/26/2020,1,Approved,User_626
2412,4/1/2021,4,Approved,User_236
2413,7/14/2022,4,Approved,User_270
2414,3/26/2021,4,Approved,User_373
2415,7/31/2020,1,Approved,User_610
2416,6/6/2023,2,Approved,User_640
2417,3/24/2023,4,Approved,User_744
2418,2/19/2021,4,Approved,User_982
2419,6/29/2020,5,Rejected,User_329
2420,5/4/2021,4,Approved,User_286
2421,7/23/2023,1,Approved,User_712
2422,11/27/2022,2,Rejected,User_712
2423,3/28/2021,4,Approved,User_124
2424,4/15/2022,4,Approved,User_291
2425,12/17/2023,4,Approved,User_102
2426,8/22/2022,5,Approved,User_522
2427,9/7/2022,1,Approved,User_178
2428,8/15/2022,2,Approved,User_112
2429,4/11/2023,4,Rejected,User_923
2430,4/27/2022,4,Approved,User_444
2431,11/11/2020,1,Approved,User_967
2432,1/28/2021,4,Approved,User_334
2433,11/9/2022,4,Approved,User_778
2434,9/26/2020,1,Approved,User_901
2435,10/17/2022,4,Approved,User_631
2436,5/8/2023,5,Approved,User_717
2437,9/13/2021,4,Approved,User_815
2438,9/13/2023,4,Approved,User_324
2439,5/11/2022,4,Approved,User_961
2440,2/16/2023,4,Approved,User_896
2441,4/13/2022,4,Approved,User_367
2442,5/4/2021,6,Approved,User_526
2443,7/31/2023,1,Rejected,User_307
2444,6/18/2022,4,Approved,User_856
2445,1/13/2021,1,Approved,User_338
2446,6/27/2023,1,Approved,User_758
2447,5/11/2020,4,Approved,User_167
2448,2/13/2022,4,Approved,User_490
2449,8/13/2020,4,Approved,User_639
2450,6/5/2020,4,Approved,User_719
2451,10/21/2023,4,Approved,User_586
2452,9/9/2022,4,Approved,User_603
2453,9/5/2020,2,Approved,User_798
2454,7/19/2022,4,Rejected,User_265
2455,11/29/2020,4,Rejected,User_680
2456,5/21/2021,4,Approved,User_851
2457,7/28/2020,4,Approved,User_501
2458,8/3/2021,2,Approved,User_764
2459,10/22/2020,4,Approved,User_660
2460,6/11/2020,2,Approved,User_773
2461,5/18/2020,1,Approved,User_750
2462,3/6/2022,6,Approved,User_284
2463,1/17/2020,4,Approved,User_394
2464,11/9/2020,1,Approved,User_289
2465,2/24/2023,4,Approved,User_979
2466,10/8/2023,4,Approved,User_251
2467,5/29/2022,1,Approved,User_765
2468,10/16/2023,4,Approved,User_427
2469,8/9/2021,4,Approved,User_826
2470,9/15/2023,4,Approved,User_529
2471,10/1/2022,4,Approved,User_998
2472,4/7/2022,5,Rejected,User_339
2473,9/30/2023,4,Approved,User_355
2474,11/27/2021,4,Approved,User_757
2475,6/19/2022,4,Approved,User_922
2476,11/1/2022,4,Rejected,User_424
2477,10/16/2022,4,Approved,User_397
2478,9/22/2021,4,Approved,User_120
2479,8/11/2022,4,Approved,User_229
2480,5/25/2022,1,Approved,User_146
2481,10/31/2020,1,Approved,User_731
2482,4/6/2020,2,Approved,User_995
2483,12/29/2023,4,Approved,User_272
2484,5/3/2022,1,Rejected,User_497
2485,1/11/2020,4,Approved,User_587
2486,5/20/2022,2,Approved,User_218
2487,11/14/2022,4,Approved,User_882
2488,12/3/2020,4,Approved,User_962
2489,5/19/2020,4,Rejected,User_404
2490,10/6/2020,4,Approved,User_711
2491,12/4/2021,4,Approved,User_900
2492,11/10/2021,5,Rejected,User_899
2493,7/29/2020,4,Approved,User_875
2494,10/30/2023,4,Approved,User_270
2495,9/1/2021,4,Approved,User_706
2496,1/6/2023,4,Approved,User_958
2497,3/26/2021,4,Approved,User_174
2498,5/25/2021,2,Rejected,User_532
2499,12/18/2021,4,Approved,User_197
2500,5/26/2021,1,Approved,User_179
